flyer_id,track,symposium,organizer,role_note,affiliation,source_url
062,Materials Synthesis and Processing,Defects and Properties of Cast Metals,Mark Jolly,,Cranfield University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-062.pdf
062,Materials Synthesis and Processing,Defects and Properties of Cast Metals,Brian Thomas,,Colorado School of Mines,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-062.pdf
062,Materials Synthesis and Processing,Defects and Properties of Cast Metals,Lang Yuan,,University of South Carolina,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-062.pdf
062,Materials Synthesis and Processing,Defects and Properties of Cast Metals,Kyle Fezi,,Fort Wayne Metals,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-062.pdf
062,Materials Synthesis and Processing,Defects and Properties of Cast Metals,Peter Lee,,University College London,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-062.pdf
062,Materials Synthesis and Processing,Defects and Properties of Cast Metals,Alex Plotkowski,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-062.pdf
062,Materials Synthesis and Processing,Defects and Properties of Cast Metals,Andrew Kao,,University of Greenwich,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-062.pdf
063,Materials Synthesis and Processing,Dilute Alloying and Impurity Effects on Phase Transformations,Matthew Steiner,,University of Cincinnati,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-063.pdf
063,Materials Synthesis and Processing,Dilute Alloying and Impurity Effects on Phase Transformations,Sophie Primig,,University of New South Wales,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-063.pdf
063,Materials Synthesis and Processing,Dilute Alloying and Impurity Effects on Phase Transformations,Gregory Thompson,,University of Alabama,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-063.pdf
063,Materials Synthesis and Processing,Dilute Alloying and Impurity Effects on Phase Transformations,Rakesh Kamath,,Argonne National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-063.pdf
063,Materials Synthesis and Processing,Dilute Alloying and Impurity Effects on Phase Transformations,Abhishek Sharma,,Worcester Polytechnic Institute,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-063.pdf
064,Materials Synthesis and Processing,Electrical Steels,Youliang He,,"CanmetMATERIALS, Natural Resources Canada",https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-064.pdf
064,Materials Synthesis and Processing,Electrical Steels,Jun Cui,,Iowa State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-064.pdf
064,Materials Synthesis and Processing,Electrical Steels,Clodualdo Aranas,,University of New Brunswick,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-064.pdf
064,Materials Synthesis and Processing,Electrical Steels,Gaoyuan Ouyang,,Ames Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-064.pdf
064,Materials Synthesis and Processing,Electrical Steels,Leo Kestens,,Ghent University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-064.pdf
065,Materials Synthesis and Processing,Field-Assisted Material Processing and Solidification,Wenwu Xu,,San Diego State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-065.pdf
065,Materials Synthesis and Processing,Field-Assisted Material Processing and Solidification,Fiseha Tesfaye,,Metso Metals Oy,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-065.pdf
065,Materials Synthesis and Processing,Field-Assisted Material Processing and Solidification,Chukwunwike Iloeje,,Argonne National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-065.pdf
065,Materials Synthesis and Processing,Field-Assisted Material Processing and Solidification,Adrian Sabau,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-065.pdf
065,Materials Synthesis and Processing,Field-Assisted Material Processing and Solidification,Lichao Fang,,Worcester Polytechnic Institute,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-065.pdf
065,Materials Synthesis and Processing,Field-Assisted Material Processing and Solidification,Wei Huang,,Georgia Institute of Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-065.pdf
065,Materials Synthesis and Processing,Field-Assisted Material Processing and Solidification,Yang Yang,,San Diego State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-065.pdf
065,Materials Synthesis and Processing,Field-Assisted Material Processing and Solidification,Arezoo Emdadi,,Missouri University of Science and Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-065.pdf
065,Materials Synthesis and Processing,Field-Assisted Material Processing and Solidification,Andrew Kao,,University of Greenwich,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-065.pdf
065,Materials Synthesis and Processing,Field-Assisted Material Processing and Solidification,Catherine Tonry,,University of Greenwich,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-065.pdf
065,Materials Synthesis and Processing,Field-Assisted Material Processing and Solidification,Dmitry Eskin,,Brunel University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-065.pdf
065,Materials Synthesis and Processing,Field-Assisted Material Processing and Solidification,Abdellah Kharicha,,Montauniversitaet Leoben,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-065.pdf
065,Materials Synthesis and Processing,Field-Assisted Material Processing and Solidification,Natalia Shevchenko,,Helmholtz Zentrum Dresden Rossendorf,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-065.pdf
065,Materials Synthesis and Processing,Field-Assisted Material Processing and Solidification,Jiawei Mi,,University of Hull,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-065.pdf
066,Materials Synthesis and Processing,Forming and Joining of Advanced Sheet Metal Materials III,Lu Huang,,General Motors,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-066.pdf
066,Materials Synthesis and Processing,Forming and Joining of Advanced Sheet Metal Materials III,Mert Efe,,Pacific Northwest National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-066.pdf
066,Materials Synthesis and Processing,Forming and Joining of Advanced Sheet Metal Materials III,Michael Miles,,Brigham Young University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-066.pdf
066,Materials Synthesis and Processing,Forming and Joining of Advanced Sheet Metal Materials III,Yong Chae Lim,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-066.pdf
066,Materials Synthesis and Processing,Forming and Joining of Advanced Sheet Metal Materials III,Kate Rader,,Pacific Northwest National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-066.pdf
066,Materials Synthesis and Processing,Forming and Joining of Advanced Sheet Metal Materials III,Amit Arora,,Indian Institute of Technology Gandhinagar,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-066.pdf
066,Materials Synthesis and Processing,Forming and Joining of Advanced Sheet Metal Materials III,Brandon Hance,,CBMM North America Inc.,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-066.pdf
067,Materials Synthesis and Processing,Friction Stir Welding and Processing XIV,Yuri Hovanski,,Brigham Young University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-067.pdf
067,Materials Synthesis and Processing,Friction Stir Welding and Processing XIV,Yutaka Sato,,Tohoku University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-067.pdf
067,Materials Synthesis and Processing,Friction Stir Welding and Processing XIV,Piyush Upadhyay,,Pacific Northwest National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-067.pdf
067,Materials Synthesis and Processing,Friction Stir Welding and Processing XIV,Anton Naumov,,Peter The Great St. Petersburg Polytechnic University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-067.pdf
067,Materials Synthesis and Processing,Friction Stir Welding and Processing XIV,Nilesh Kumar,,"University of Alabama, Tuscaloosa",https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-067.pdf
067,Materials Synthesis and Processing,Friction Stir Welding and Processing XIV,Abhishek Sharma,,"JWRI, Osaka University",https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-067.pdf
067,Materials Synthesis and Processing,Friction Stir Welding and Processing XIV,Avik Samanta,,University of South Florida,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-067.pdf
067,Materials Synthesis and Processing,Friction Stir Welding and Processing XIV,Amlan Kar,,South Dakota School of Mines and Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-067.pdf
068,Materials Synthesis and Processing,From Mine to Refinery: An EPD Symposium Honoring Shijie Wang,John Hugens,,Hugens Metallurgy and Combustion,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-068.pdf
068,Materials Synthesis and Processing,From Mine to Refinery: An EPD Symposium Honoring Shijie Wang,Ramana Reddy,,University of Alabama,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-068.pdf
068,Materials Synthesis and Processing,From Mine to Refinery: An EPD Symposium Honoring Shijie Wang,Michael Free,,University of Utah,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-068.pdf
068,Materials Synthesis and Processing,From Mine to Refinery: An EPD Symposium Honoring Shijie Wang,Corby Anderson,,Colorado School of Mines,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-068.pdf
068,Materials Synthesis and Processing,From Mine to Refinery: An EPD Symposium Honoring Shijie Wang,Michael Moats,,Missouri University of Science and Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-068.pdf
069,Materials Synthesis and Processing,Fundamentals of Sustainable Metallurgy and Materials Science,Yan Ma,,Delft University of Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-069.pdf
069,Materials Synthesis and Processing,Fundamentals of Sustainable Metallurgy and Materials Science,Ming Chen,,"University of Nevada, Reno",https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-069.pdf
069,Materials Synthesis and Processing,Fundamentals of Sustainable Metallurgy and Materials Science,Hyeji Im,,Case Western Reserve University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-069.pdf
069,Materials Synthesis and Processing,Fundamentals of Sustainable Metallurgy and Materials Science,Jie Qi,,The Hong Kong University of Science and Technology (Guangzhou),https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-069.pdf
069,Materials Synthesis and Processing,Fundamentals of Sustainable Metallurgy and Materials Science,Dierk Raabe,,Max Planck Institute for Sustainable Materials,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-069.pdf
070,Materials Synthesis and Processing,Materials and Manufacturing in Space,David Williams,,Ohio State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-070.pdf
070,Materials Synthesis and Processing,Materials and Manufacturing in Space,Antonio Ramirez,,Ohio State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-070.pdf
070,Materials Synthesis and Processing,Materials and Manufacturing in Space,Alan Luo,,Ohio State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-070.pdf
070,Materials Synthesis and Processing,Materials and Manufacturing in Space,Wolfgang Windl,,Ohio State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-070.pdf
070,Materials Synthesis and Processing,Materials and Manufacturing in Space,Boyd Panton,,Ohio State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-070.pdf
070,Materials Synthesis and Processing,Materials and Manufacturing in Space,Jonathan Volk,,Voyager Technologies - Starlab,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-070.pdf
070,Materials Synthesis and Processing,Materials and Manufacturing in Space,W. Jud Ready,,Georgia Institute of Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-070.pdf
070,Materials Synthesis and Processing,Materials and Manufacturing in Space,Jeffrey Sowards,,NASA Marshall Space Flight Center,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-070.pdf
071,Materials Synthesis and Processing,Materials Science for Global Human Flourishing,Garritt Tucker,,Baylor University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-071.pdf
071,Materials Synthesis and Processing,Materials Science for Global Human Flourishing,Austin Smith,,Baylor University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-071.pdf
071,Materials Synthesis and Processing,Materials Science for Global Human Flourishing,Spencer Seeley,,Baylor University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-071.pdf
071,Materials Synthesis and Processing,Materials Science for Global Human Flourishing,Abdullah Akib,,Baylor University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-071.pdf
071,Materials Synthesis and Processing,Materials Science for Global Human Flourishing,Mamta Silwal,,Baylor University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-071.pdf
072,Materials Synthesis and Processing,"Nanocomposite Materials: Innovations in Design, Fabrication, and Applications",Simona Hunyadi Murph,,Savannah River National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-072.pdf
072,Materials Synthesis and Processing,"Nanocomposite Materials: Innovations in Design, Fabrication, and Applications",Aikaterini Bellou,,Clarkson University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-072.pdf
072,Materials Synthesis and Processing,"Nanocomposite Materials: Innovations in Design, Fabrication, and Applications",Kai Li,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-072.pdf
073,Materials Synthesis and Processing,"Next Generation Electrometallurgical Technologies for Metal Extraction, Refining, and Recycling",Samira Sokhanvaran,,Hatch,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-073.pdf
073,Materials Synthesis and Processing,"Next Generation Electrometallurgical Technologies for Metal Extraction, Refining, and Recycling",Takanari Ouchi,,Waseda University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-073.pdf
073,Materials Synthesis and Processing,"Next Generation Electrometallurgical Technologies for Metal Extraction, Refining, and Recycling",Rich Bradshaw,,Worcester Polytechnic Institute (WPI),https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-073.pdf
073,Materials Synthesis and Processing,"Next Generation Electrometallurgical Technologies for Metal Extraction, Refining, and Recycling",Athanasios Karamalidis,,Pennsylvania State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-073.pdf
074,Materials Synthesis and Processing,Phase Transformations and Microstructural Evolution,Le Zhou,,Marquette University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-074.pdf
074,Materials Synthesis and Processing,Phase Transformations and Microstructural Evolution,Arezoo Zare,,Washington State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-074.pdf
074,Materials Synthesis and Processing,Phase Transformations and Microstructural Evolution,Adriana Eres-Castellanos,,Los Alamos National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-074.pdf
074,Materials Synthesis and Processing,Phase Transformations and Microstructural Evolution,Abhishek Sharma,,Worcester Polytechnic Institute,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-074.pdf
074,Materials Synthesis and Processing,Phase Transformations and Microstructural Evolution,Bryan Lim,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-074.pdf
074,Materials Synthesis and Processing,Phase Transformations and Microstructural Evolution,Daniela Fonseca,,Lehigh University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-074.pdf
074,Materials Synthesis and Processing,Phase Transformations and Microstructural Evolution,Bharat Gwalani,,North Carolina State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-074.pdf
074,Materials Synthesis and Processing,Phase Transformations and Microstructural Evolution,Ashley Paz y Puente,,University of Cincinnati,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-074.pdf
074,Materials Synthesis and Processing,Phase Transformations and Microstructural Evolution,Karthikeyan Hariharan,,"Indian Institute of Technology, Bombay",https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-074.pdf
075,Materials Synthesis and Processing,Powder Materials Processing and Fundamental Understanding,Elisa Torresani,,San Diego State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-075.pdf
075,Materials Synthesis and Processing,Powder Materials Processing and Fundamental Understanding,Kathy Lu,,University of Alabama Birmingham,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-075.pdf
075,Materials Synthesis and Processing,Powder Materials Processing and Fundamental Understanding,Eugene Olevsky,,San Diego State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-075.pdf
075,Materials Synthesis and Processing,Powder Materials Processing and Fundamental Understanding,Diletta Giuntini,,Eindhoven University of Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-075.pdf
075,Materials Synthesis and Processing,Powder Materials Processing and Fundamental Understanding,Paul Prichard,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-075.pdf
075,Materials Synthesis and Processing,Powder Materials Processing and Fundamental Understanding,Wenwu Xu,,San Diego State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-075.pdf
075,Materials Synthesis and Processing,Powder Materials Processing and Fundamental Understanding,Bowen Li,,Michigan Technological University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-075.pdf
075,Materials Synthesis and Processing,Powder Materials Processing and Fundamental Understanding,Charles Maniere,,CRISMAT laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-075.pdf
075,Materials Synthesis and Processing,Powder Materials Processing and Fundamental Understanding,Thomas Grippi,,Université Toulouse 3 -CIRIMAT,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-075.pdf
075,Materials Synthesis and Processing,Powder Materials Processing and Fundamental Understanding,Ma Qian,,RMIT University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-075.pdf
075,Materials Synthesis and Processing,Powder Materials Processing and Fundamental Understanding,Rajendra Bordia,,Clemson University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-075.pdf
076,Materials Synthesis and Processing,"Progress Toward Mechanisms, Thermodynamics, and Kinetics of Phase Transformations: An MPMD/SMD Symposium Honoring John H Perepezko",Ashley Paz y Puente,,University of Cincinnati,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-076.pdf
076,Materials Synthesis and Processing,"Progress Toward Mechanisms, Thermodynamics, and Kinetics of Phase Transformations: An MPMD/SMD Symposium Honoring John H Perepezko",Le Zhou,,Marquette University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-076.pdf
076,Materials Synthesis and Processing,"Progress Toward Mechanisms, Thermodynamics, and Kinetics of Phase Transformations: An MPMD/SMD Symposium Honoring John H Perepezko",Yongho Sohn,,University of Central Florida,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-076.pdf
076,Materials Synthesis and Processing,"Progress Toward Mechanisms, Thermodynamics, and Kinetics of Phase Transformations: An MPMD/SMD Symposium Honoring John H Perepezko",Joshua Mueller,,Michigan Technological University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-076.pdf
076,Materials Synthesis and Processing,"Progress Toward Mechanisms, Thermodynamics, and Kinetics of Phase Transformations: An MPMD/SMD Symposium Honoring John H Perepezko",Arezoo Zare,,Washington State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-076.pdf
077,Materials Synthesis and Processing,Rare Metal Extraction & Processing,Michael Dziekan,,Argonne National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-077.pdf
077,Materials Synthesis and Processing,Rare Metal Extraction & Processing,Athanasios Karamalidis,,Pennsylvania State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-077.pdf
077,Materials Synthesis and Processing,Rare Metal Extraction & Processing,Kerstin Forsberg,,KTH Royal Institute of Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-077.pdf
077,Materials Synthesis and Processing,Rare Metal Extraction & Processing,Kurniawan Kurniawan,,Argonne National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-077.pdf
077,Materials Synthesis and Processing,Rare Metal Extraction & Processing,Amilton Botelho Junior,,Norwegian University of Science and Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-077.pdf
077,Materials Synthesis and Processing,Rare Metal Extraction & Processing,Jaeheon Lee,,Colorado School of Mines,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-077.pdf
077,Materials Synthesis and Processing,Rare Metal Extraction & Processing,Jihye Kim,,Colorado School of Mines,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-077.pdf
077,Materials Synthesis and Processing,Rare Metal Extraction & Processing,Gisele Azimi,,University of Toronto,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-077.pdf
077,Materials Synthesis and Processing,Rare Metal Extraction & Processing,Hong Peng,,University of Queensland,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-077.pdf
077,Materials Synthesis and Processing,Rare Metal Extraction & Processing,Shafiq Alam,,University of Saskatchewan,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-077.pdf
077,Materials Synthesis and Processing,Rare Metal Extraction & Processing,Neale Neelameggham,,IND LLC,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-077.pdf
077,Materials Synthesis and Processing,Rare Metal Extraction & Processing,Alafara Baba,,University of Ilorin,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-077.pdf
077,Materials Synthesis and Processing,Rare Metal Extraction & Processing,Anne-Marie Suriano,,Rio Tinto,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-077.pdf
077,Materials Synthesis and Processing,Rare Metal Extraction & Processing,Takanari Ouchi,,Waseda University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-077.pdf
078,Materials Synthesis and Processing,Shape Casting: High Integrity Castings for Structural Applications,Alan Luo,,Ohio State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-078.pdf
078,Materials Synthesis and Processing,Shape Casting: High Integrity Castings for Structural Applications,Randy Beals,,Magna International,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-078.pdf
078,Materials Synthesis and Processing,Shape Casting: High Integrity Castings for Structural Applications,Qigui Wang,,General Motors,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-078.pdf
078,Materials Synthesis and Processing,Shape Casting: High Integrity Castings for Structural Applications,Carl Soderhjelm,,University of California Irvine,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-078.pdf
078,Materials Synthesis and Processing,Shape Casting: High Integrity Castings for Structural Applications,Jianyue Zhang,,The Ohio State Univerisity,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-078.pdf
079,Materials Synthesis and Processing,"Solid-State Processing, Microstructural Design, and Materials Innovation: An MPMD/SMD Symposium Honoring Prof. Rajiv S. Mishra",Nilesh Kumar,,"University of Alabama, Tuscaloosa",https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-079.pdf
079,Materials Synthesis and Processing,"Solid-State Processing, Microstructural Design, and Materials Innovation: An MPMD/SMD Symposium Honoring Prof. Rajiv S. Mishra",Indrajit Charit,,University of Idaho,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-079.pdf
079,Materials Synthesis and Processing,"Solid-State Processing, Microstructural Design, and Materials Innovation: An MPMD/SMD Symposium Honoring Prof. Rajiv S. Mishra",Nathan Mara,,University of Minnesota,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-079.pdf
080,Materials Synthesis and Processing,The 8th International Symposium on Advances in Sulfide Smelting,Stuart L. Nicol,Lead Organizer,Glencore Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-080.pdf
080,Materials Synthesis and Processing,The 8th International Symposium on Advances in Sulfide Smelting,Ryan K. Walton,,Rio Tinto Copper Group,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-080.pdf
080,Materials Synthesis and Processing,The 8th International Symposium on Advances in Sulfide Smelting,Hugo Joubert,,Tenova Pyromet,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-080.pdf
080,Materials Synthesis and Processing,The 8th International Symposium on Advances in Sulfide Smelting,Gerardo Alvear,,Glencore Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-080.pdf
080,Materials Synthesis and Processing,The 8th International Symposium on Advances in Sulfide Smelting,Jesse F. White,,Kanthal AB,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-080.pdf
080,Materials Synthesis and Processing,The 8th International Symposium on Advances in Sulfide Smelting,Dean Gregurek,,RHI Magnesita,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-080.pdf
080,Materials Synthesis and Processing,The 8th International Symposium on Advances in Sulfide Smelting,Samira Sokhanvaran,,Hatch,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-080.pdf
080,Materials Synthesis and Processing,The 8th International Symposium on Advances in Sulfide Smelting,Bobby Randhawa,,GCT,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-080.pdf
080,Materials Synthesis and Processing,The 8th International Symposium on Advances in Sulfide Smelting,Avinash Kandalam,,Tu Bergakademie Freiberg,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-080.pdf
080,Materials Synthesis and Processing,The 8th International Symposium on Advances in Sulfide Smelting,Boyd R. Davis,,Kingston Process Metallurgy Inc.,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-080.pdf
081,Materials Synthesis and Processing,Ultrahigh-Temperature Processing and Manufacturing,Liangbing Hu,,Yale University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-081.pdf
081,Materials Synthesis and Processing,Ultrahigh-Temperature Processing and Manufacturing,Wei Xiong,,University of Pittsburgh,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-081.pdf
081,Materials Synthesis and Processing,Ultrahigh-Temperature Processing and Manufacturing,Xizheng Wang,,"University of California, Irvine",https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-081.pdf
082,Mechanics of Materials,Advances in Multi-Principal Element Alloys VI: Mechanical Behavior,Peter Liaw,,University of Tennessee,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-082.pdf
082,Mechanics of Materials,Advances in Multi-Principal Element Alloys VI: Mechanical Behavior,Michael Gao,,National Energy Technology Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-082.pdf
