seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,hv,best_t180,best_e_reb_mJ
5,1,14,40.0,60.0,40.0,11.3505450044237,4.037341657173305,0.5286829820181068,178.75703865696204,19.533213149930464,17.336118624669552,0.4990492032555278,169.964402736704
5,1,15,40.0,110.0,40.0,12.0,3.0,0.7089555544275626,169.3874747324711,18.472432784606184,17.427972743142696,0.4990492032555278,169.3874747324711
5,1,16,25.0,82.31079489823806,40.0,11.323576690481005,3.0,0.7615059175725813,170.13841415336938,18.557468514131262,17.427972743142696,0.4990492032555278,169.3874747324711
5,1,17,40.0,60.0,48.05206309574974,9.911107865293195,3.0,0.519733623626567,174.8245269353173,19.09473255630999,17.427972743142696,0.4990492032555278,169.3874747324711
5,2,18,40.0,60.0,40.0,12.0,3.0,0.5072164141941127,170.20073164004285,18.584970474344043,17.497017678238954,0.4990492032555278,169.3874747324711
5,2,19,30.74316997714934,60.0,40.0,12.0,3.0,0.6093223580046976,169.71041186698278,18.531162505803934,17.522323600451504,0.4990492032555278,169.3874747324711
5,2,20,26.47460241238305,60.0,40.0,12.0,3.0,0.6620596077312368,169.4862190620009,18.50350425832669,17.532837334283634,0.4990492032555278,169.3874747324711
5,2,21,34.21331914869376,60.0,40.0,12.0,3.0,0.5688299286723523,169.89807583000575,18.552468599441504,17.535523071865946,0.4990492032555278,169.3874747324711
5,2,22,37.19058411599335,60.0,40.0,12.0,3.0,0.5361830116120656,170.0565989135411,18.56969224651084,17.53881800482192,0.4990492032555278,169.3874747324711
5,2,23,25.0,62.6341208529669,40.0,12.0,3.0,0.6929926758982482,169.36876420757332,18.48667830422397,17.543671870822745,0.4990492032555278,169.36876420757332
5,2,24,28.7038602289952,60.0,40.0,12.0,3.0,0.6341893708705868,169.6014136573957,18.518112779304033,17.546709676741322,0.4990492032555278,169.36876420757332
5,2,25,32.49824441459331,60.0,40.0,12.0,3.0,0.5885458798651206,169.80531199044287,18.542092910082175,17.548636982626146,0.4990492032555278,169.36876420757332
5,2,26,38.576956865558536,60.0,40.0,12.0,3.0,0.5216892806137806,170.12851217159078,18.577352440036695,17.54968371217473,0.4990492032555278,169.36876420757332
5,3,27,29.069392505308638,69.47806908510437,40.0,12.0,3.0,0.6752618496227222,169.4450718150327,18.494396063484302,17.55041328686244,0.4990492032555278,169.36876420757332
5,3,28,30.109407703398258,65.98128060438334,40.0,12.0,3.0,0.6476104498521336,169.55332933075601,18.50947321991295,17.55110806488957,0.4990492032555278,169.36876420757332
5,3,29,28.372130896159884,73.45669166742591,40.0,12.0,3.0,0.6990307727981077,169.35784693908823,18.48149849206624,17.552954581409754,0.4990492032555278,169.35784693908823
5,3,30,31.324510988583096,63.665360696139196,40.0,12.0,3.0,0.6220632606328328,169.65983257908496,18.523383348133667,17.553567911430548,0.4990492032555278,169.35784693908823
5,3,31,29.306658188095863,72.24795728261675,40.0,12.0,3.0,0.6842339159862235,169.41387035877804,18.489285137566558,17.553841197494787,0.4990492032555278,169.35784693908823
5,3,32,32.25250061462127,61.402943277044145,40.0,12.0,3.0,0.5992450168599285,169.7585312497248,18.536009971800322,17.554312622978006,0.4990492032555278,169.35784693908823
5,3,33,40.0,66.95963964344381,80.0,12.0,3.0,0.6343334262717751,171.5341390822213,18.724704586802503,17.554312622978006,0.4990492032555278,169.35784693908823
5,3,34,29.628819469861025,68.94417433903315,40.0,12.0,3.0,0.666671501830762,169.47901553942435,18.49893152005221,17.554374503742267,0.4990492032555278,169.35784693908823
5,3,35,37.622123753093916,63.17526440481222,40.0,12.0,3.0,0.5498392044817596,169.9959291416845,18.561378820437294,17.5549329213836,0.4990492032555278,169.35784693908823
