seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,hv,best_t180,best_e_reb_mJ
6,1,10,30.88619723369659,60.0,40.0,10.599533599162017,3.0,0.6054457439963046,172.1264491212934,18.796927728271463,15.068441489589906,0.5341982010000706,172.07387354648907
6,1,11,40.0,60.0,40.0,12.0,3.0,0.5072164141941127,170.20073164004285,18.584970474344043,16.997667992137146,0.5072164141941127,170.20073164004285
6,1,12,40.0,60.0,40.0,9.809962389628854,3.0,0.5011572290487983,174.54792097081005,19.06406796845546,17.256662280840953,0.5011572290487983,170.20073164004285
6,1,13,32.923918943096204,60.0,40.0,12.0,3.0959719102029735,0.5842142403037806,170.3894276255416,18.607553404057168,17.256662280840953,0.5011572290487983,170.20073164004285
6,1,14,26.85379522359056,60.0,40.0,10.362211869591757,3.0,0.6555931794514422,172.355831372426,18.818144087317968,17.256662280840953,0.5011572290487983,170.20073164004285
6,1,15,40.0,60.0,70.42404769018822,10.243953105214514,3.0,0.5715732426914693,175.32866886740132,19.14904527024114,17.256662280840953,0.5011572290487983,170.20073164004285
6,1,16,40.0,60.0,75.94009262520542,12.0,3.0,0.5866420420781489,171.84849561639908,18.765343975164434,17.256662280840953,0.5011572290487983,170.20073164004285
6,1,17,40.0,89.37127771606151,40.0,10.615119600184595,3.0,0.6438476999782999,171.93045359692292,18.76159521767802,17.256662280840953,0.5011572290487983,170.20073164004285
6,2,18,40.0,60.0,40.0,10.854849301903759,3.0,0.5042500872556652,172.1878289306557,18.804244974814765,17.263663085436878,0.5011572290487983,170.20073164004285
6,2,19,40.0,60.0,40.0,10.322105507631571,3.0,0.5027172786591925,173.31419662369308,18.928317143863193,17.26555414872182,0.5011572290487983,170.20073164004285
6,2,20,40.0,60.0,40.0,11.40784097993716,3.0,0.5057293529642218,171.1621659558504,18.691130651908093,17.267079372366588,0.5011572290487983,170.20073164004285
6,2,21,40.0,60.0,40.0,10.063632531939442,3.0,0.5019669622681644,173.91672749827137,18.994638645485416,17.267552967174943,0.5011572290487983,170.20073164004285
6,2,22,40.0,60.0,40.0,11.127232745390822,3.0,0.5050163002315299,171.66580456507276,18.746693280312563,17.267925198075353,0.5011572290487983,170.20073164004285
6,2,23,40.0,60.0,40.0,10.585509103716262,3.0,0.5035164553150493,172.73882876144705,18.864961465901356,17.268347306316702,0.5011572290487983,170.20073164004285
6,2,24,40.0,60.0,40.0,11.697117654461646,3.0,0.5064422176702849,170.6762889972692,18.63749304856036,17.268723470569046,0.5011572290487983,170.20073164004285
6,2,25,40.0,60.0,40.0,9.936223279765901,3.0,0.501545178761688,174.22867526286473,19.028950691720382,17.268858123143172,0.5011572290487983,170.20073164004285
6,2,26,40.0,60.0,40.0,10.453102898857766,3.0,0.5030797292808288,173.02340395785788,18.89629643647749,17.2689851198709,0.5011572290487983,170.20073164004285
6,3,27,40.0,60.0,40.0,10.191526307032243,3.0,0.5023518177231662,173.61366168681437,18.96128689768446,17.269095878586032,0.5011572290487983,170.20073164004285
6,3,28,40.0,60.0,40.0,11.55072660536962,3.0,0.5060833547789211,170.91810622578865,18.66419385640817,17.269183462566428,0.5011572290487983,170.20073164004285
6,3,29,40.0,60.0,40.0,11.846548087520594,3.0,0.5068376505789708,170.4375775954799,18.61113488670344,17.269273877759943,0.5011572290487983,170.20073164004285
6,3,30,40.0,60.0,40.0,9.726117055998131,3.0,0.5008672984396277,174.7658172567319,19.088023717713064,17.2816035198284,0.5008672984396277,170.20073164004285
6,3,31,40.0,60.0,40.0,11.265919169737092,3.0,0.5053061130826931,171.4128137864526,18.718778793216803,17.28171059561557,0.5008672984396277,170.20073164004285
6,3,32,40.0,60.0,40.0,10.718713768747532,3.0,0.5038928827530194,172.46181109577623,18.83444039649551,17.28180954757306,0.5008672984396277,170.20073164004285
6,3,33,40.0,60.0,40.0,11.922752358749372,3.0,0.5070405566919072,170.31893313325187,18.59802971476468,17.28183041209184,0.5008672984396277,170.20073164004285
6,3,34,40.0,60.0,40.0,12.0,3.0,0.5072164141941127,170.20073164004285,18.584970474344043,17.28183041209184,0.5008672984396277,170.20073164004285
6,3,35,40.0,60.0,40.0,9.999603045274982,3.0,0.5017638468472871,174.0722220072164,19.01174379850874,17.28186219016071,0.5008672984396277,170.20073164004285
