R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,sim_fn_hz,sim_zeta,sim_zeta_pct,sim_r2,sim_dominant_frac,sim_n_cycles,sim_amp0_g,sim_t180,sim_e_rebound,sim_in_180_g
30.8856987580657,105.7396044395864,75.88506441563368,11.971560034900904,5.136327645275742,81.08181036064404,0.10041025982170228,10.041025982170227,0.7282639694890766,0.8531910938779876,13.85850302684063,10.971453948615265,0.836943359217618,0.6150965685197375,208.14811486727996
35.62076468952,74.98784516006708,44.01909176260233,6.687701873481274,3.6305596162565053,46.12370447173583,0.10644972994813037,10.644972994813036,0.9582396610901204,0.9594126297847279,7.883463568308718,66.68687814514003,0.6939741750152504,0.6137297208029863,208.2509278659087
33.796833558008075,97.78360057622194,51.58212635666132,7.043301489204168,3.9773395489901304,69.29209106034543,0.1653661220031479,16.53661220031479,0.8732787741581125,0.8146182883890724,11.843404204033686,14.536694197543909,0.7833677278772255,0.6144897411456176,208.1859976339635
29.163851719349623,80.28863048180938,68.46851419657469,10.854260310530663,5.483193781226873,58.05899590881821,0.16156628124721864,16.156628124721863,0.8902864726339859,0.8766296315862024,9.923443580734745,12.706251115463257,0.7973854060576387,0.6147118574245342,208.17581358518763
27.26855758111924,86.89454988576472,49.5706058293581,8.433435514569283,4.83967356570065,21.710998005026667,0.2783815108334558,27.83815108334558,0.6270528302436271,0.5304092113434374,3.710843779018984,3.9121480156149118,0.8089584689148979,0.6148208841641672,208.15956017901846
39.50348034966737,69.2042665462941,70.20663410425186,9.100827869027853,3.3730299323797226,59.83135150492564,0.09604145793200218,9.604145793200217,0.5876970224081377,0.8230375987487845,10.226374599221412,20.00033959778348,0.6645438466797752,0.6140475726864196,208.30117650380635
39.039433393627405,107.94986140914261,47.40630071610212,10.916451171040535,4.3014354556798935,45.78269776892553,0.12664687002168062,12.664687002168062,0.9007730299445161,0.8199640716210568,7.8251787026643855,20.857146560367102,0.7696869999107099,0.6145666214653163,208.19190216442868
28.671936010941863,76.2260816898197,73.03988460451365,7.1801219545304775,3.303627299144864,58.13659511272243,0.07583705550364866,7.583705550364867,0.7535012428598368,0.9056492076100034,9.9355441047638,9.22751655428191,0.7847179062089895,0.6146219136609926,208.1954314133424
30.569540006108582,96.9631476700306,53.7537556886673,9.623013999313116,3.9101091884076595,48.36923799889128,0.41778568748235345,41.778568748235344,0.8091185294767558,0.6889095678654751,8.26727015877011,13.571270114960816,0.805499507204786,0.6148060203812613,208.16704852707616
33.33413801621646,65.43468119576573,65.6377051025629,8.836868986487389,4.9471273850649595,43.6925186711421,0.28291578646414606,28.291578646414607,0.8342236843540736,0.8581356817889775,7.467925291271259,30.35746105086931,0.7101479285914297,0.6135047908775499,208.24996886695868
35.15852009411901,89.31842403486371,78.67925234138966,7.707827243953943,5.225614481139928,71.78934672495475,0.0945092968243242,9.45092968243242,0.7755327579444711,0.7052409771035453,12.270235142228692,8.18006044071141,0.7840115621556188,0.6144062024583609,208.1967461430714
32.2909369925037,69.48424488306046,41.815724074840546,10.01374726742506,4.188510081265122,53.17542628880006,0.09279161708557071,9.279161708557071,0.9787190595748292,0.9579168629008133,9.08874386128128,77.39327658441111,0.7097924666977825,0.6136338422871945,208.22964246017827
26.745403790846467,103.52779178880155,60.14422092586756,6.083335720002651,3.581762057263404,77.8168874270412,0.07501419638459716,7.5014196384597165,0.771280050217148,0.8836078886143,13.300462399029257,11.982584791802989,0.8410799366255246,0.6152138865507271,208.14342157513948
37.009915858507156,83.49830088205636,59.53048001974821,11.251548651605844,4.579655820969492,40.225675334869145,0.17786069183614464,17.786069183614465,0.8308306902502174,0.8487504962166098,6.875372428235512,35.0661157037839,0.7368744241524977,0.613911754869653,208.22579829464257
