specimen,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,feasible,issues,crutch_F_peak_N,crutch_SEA_J_per_g,crutch_eta,lander_F_peak_N,lander_SEA_J_per_g,lander_eta
278,28.355503380298615,98.12924828380346,57.36527141183615,6.486584862694144,3.102443164214492,1,,736.8918137145786,0.00016544015581224797,0.9809858257395779,4777.282060134477,0.00047944851169240177,0.7326711469692754
279,38.62069868482649,79.8576289229095,62.99908895045519,11.797493996098638,4.408016327768564,1,,737.9247311541889,0.0010770867213689772,0.9421255788013613,4670.49075785333,0.00523736125799046,0.7334349070281019
280,39.08634105231613,97.31320612132549,59.534459337592125,9.816429695114493,3.5014356411993504,1,,737.9071494424526,0.0005751309731168836,0.9547765008754623,4709.458446737105,0.0012810412143890602,0.7326829542678553
281,26.95419254247099,64.99888742342591,60.170721262693405,7.530327977612615,4.650844281539321,1,,736.9361887051779,0.0004328409942095337,0.9804029216834134,4760.635688523647,0.002489040287658152,0.7331806793174397
282,28.808279680088162,108.39757536537945,41.62421930581331,11.473176391795278,5.296656854450703,1,,738.9864515301394,0.0005220796895239706,0.9281093697957132,4642.830019127855,0.0007618643258594573,0.7327018342467886
283,33.543577902019024,75.88794491253793,78.51068820804358,6.236891141161323,4.108333254233003,1,,736.5719061280414,0.0003615408588554273,0.985149777588344,4780.084840421001,0.0017798810050630527,0.732666242477755
284,35.46912832185626,103.08453625999391,65.92723842710257,7.401792565360665,3.8396783214993775,1,,737.3794900214981,0.00022949523478563004,0.9735031329009043,4761.682915002668,0.0007059475767662563,0.7324782275904238
285,30.836836649104953,83.83178849704564,54.06118471175432,11.069963632151484,5.027915718499571,1,,738.7755796745961,0.0006117836572025228,0.9461854370149924,4689.63584009164,0.0016279707903847852,0.7324396285113268
286,25.130656366236508,88.97282401099801,72.90005460381508,8.639594284817576,4.382371068466455,1,,737.9004838172849,0.0002557046359364577,0.9670013226443902,4736.581615440754,0.0007889482089942654,0.732701120247056
287,37.36581164877862,69.9153894931078,47.28364162147045,9.445471772924066,3.233048035297543,1,,736.6923961045932,0.0010341290586823653,0.9694712847930492,4741.580667549291,0.005327805702006768,0.733341115246253
288,37.51558191142976,101.98046964593232,51.19654480367899,11.668236555531621,5.1544478693977,1,,738.9941318231754,0.0006745032981918258,0.9290723426328575,4652.033776769644,0.0011771253446737659,0.7325161243971816
289,25.2729987539351,81.95103778503835,69.33264952152967,6.428338011726737,3.691480520181358,1,,736.7750814677709,0.00016714312015996417,0.983890977540796,4780.456384658353,0.0007725220387323965,0.7324641428158797
290,30.9216023189947,90.89610859751701,47.62220300734043,10.371870031580329,3.047917370684445,1,,737.7178934254583,0.0006283948781889497,0.9519442061360017,4697.45558571739,0.0010119208879900195,0.7326993764960433
291,35.561114442534745,71.06198998168111,72.00851440429688,8.088014395907521,4.550104892812669,1,,736.9283686620672,0.0006556162425545213,0.9756788350260469,4754.221636477704,0.003892602133869492,0.7331350832467094
292,33.8689578929916,95.43418990448117,64.88404899835587,8.45530873350799,4.818807513918728,1,,737.9314581029633,0.00026392699479930044,0.9664093852691847,4740.8866010543425,0.0009834671694201893,0.7325587430742473
293,29.126460454426706,63.90568673610687,55.51815278828144,9.266264358535409,3.3166871215216815,1,,737.0348157172607,0.0008428105323393009,0.972168840617409,4743.5749919088175,0.003809224007426023,0.7334535301057749
294,27.3317551612854,109.54589842818677,76.27096723765135,6.833746561780572,3.9599060541950166,1,,737.2814277871244,0.00012128782825630556,0.9760250658774295,4769.279119411918,0.0003515468771266399,0.732491380248259
295,39.47135322727263,77.82208350487053,43.154711462557316,10.50113639049232,5.422806869726628,1,,737.9044221013625,0.0008369984734827959,0.9539318819025758,4699.100429378942,0.005090222792896322,0.7335207271472504
296,38.99837979581207,85.3167215269059,79.06515814363956,9.504446754232049,3.892904649954289,1,,737.6467983009333,0.000655475216415054,0.9623359398929059,4727.656907000452,0.002607322710810471,0.7324248994300752
297,28.740398013032973,67.62647450901568,40.95134079456329,8.76811501197517,4.887121868785471,1,,737.3745732214404,0.0005219686125756254,0.9722918704589832,4742.986468070413,0.002891135093061199,0.7330598536640381
298,30.53375099785626,99.33078041300178,62.09229949861765,11.222705779597163,4.2803404475562274,1,,738.4036951861297,0.0006427584304502009,0.9372423504123687,4664.046273079574,0.0009702732066571527,0.7327087468393833
299,33.393673710525036,81.8358451500535,57.72884767502546,7.43655757047236,3.2469030930660665,1,,736.8823978439832,0.00040151400042732143,0.9786203442663457,4766.614022484559,0.0014559653613153783,0.7324426592892526
300,35.086281429976225,104.14351899176836,45.457894913852215,6.295818915590644,3.6035437947139144,1,,736.8861373561394,0.00016314409631959764,0.9810680599590642,4778.935986237972,0.0005748205287878225,0.7326878793253813
301,32.32844258658588,73.39170103892684,74.8417678847909,11.601741464808583,4.636914019472897,1,,738.2988442915627,0.0009599511288055858,0.9469734533713907,4684.790574624165,0.003626538869517729,0.7331564468412327
302,26.68209165800363,93.3521215710789,53.368177115917206,7.683022918179631,5.243353012017906,1,,737.8016417394836,0.00011810226308252975,0.9727426535819679,4755.45786036009,0.0006001725295863848,0.7325061338207746
303,37.042157533578575,62.40499037317932,66.50183744728565,9.8512390460819,4.249202326871455,1,,736.7888448344587,0.0014720968674194744,0.9663288141705514,4750.54606102556,0.007362727094155081,0.7332568591213318
304,36.61916642449796,92.20671825110912,42.29993559420109,7.084213184192777,4.463012017775327,1,,737.0584119363817,0.0002566622385199181,0.9777976185556333,4767.814419277716,0.0011380312962679107,0.7324994838063538
305,26.376322973519564,60.48137689009309,77.91672050952911,10.824889903888106,3.1524654985405505,1,,737.323528106132,0.0010974145899411768,0.9628719441366335,4723.158690602018,0.003863600100938997,0.7336584597369794
306,31.9640453113243,106.12234984524548,59.03833869844675,8.368860935792327,3.7590612140484154,1,,737.77912229848,0.0002975206457494867,0.9645639822643585,4738.024896048617,0.0006130370642248501,0.7325028309938711
307,34.83910646755248,74.5923217292875,60.90491693466902,9.153494792059064,5.1085125603713095,1,,737.4701204489289,0.0006001085019310606,0.9670203605219992,4731.132741826849,0.0033025867968368046,0.7330367636512835
308,32.7656332263723,98.95956403575838,73.48776590079069,10.297185374423862,5.377186864614487,1,,738.9480825494596,0.0004008217807702873,0.9466003927005273,4690.10372696042,0.000964662977295957,0.7327145788399111
309,30.02287549432367,79.12391860969365,46.60197410732508,7.986916417255998,4.027821125462651,1,,737.2119456320357,0.0003562392320636258,0.9751645925546362,4753.701880465522,0.0015212280666265937,0.7326540683828482
310,28.053763583302498,88.07127693668008,65.1867863535881,11.907028818503022,3.420881789177656,1,,738.3000499184051,0.0008015491873346331,0.9363396837377458,4656.616646842654,0.0011755562706061973,0.7327257250895111
311,38.42891068197787,68.04031975567341,54.5513541251421,6.740325612947345,4.731342105194926,1,,736.5568364043206,0.0006624342996298167,0.9828129188773077,4772.780163286642,0.004023210007345685,0.7332492060301788
312,39.83574332203716,107.56659073755145,67.98097435384989,7.737291360273957,3.1780891697853804,1,,737.6169700118539,0.00030935059346748735,0.9701011286270668,4751.884237895201,0.0007249145694430934,0.732672915493119
313,27.578937360085547,76.62098597735167,52.34798651188612,9.972753329202533,4.332385819405317,1,,738.0584217849864,0.0005311650954199409,0.960542933854493,4719.050029092996,0.0017379270112063694,0.7324430674094006
314,29.549444438889623,96.58064226619899,70.69601930677891,6.030751062557101,4.97544795460999,1,,736.9434075574718,9.141474882863384e-05,0.9831138874751439,4785.634124951051,0.0004831367322158508,0.7324935300577283
315,34.17473364621401,65.83034926094115,48.812665939331055,11.316029543057084,3.7822464406490326,1,,737.1224613771765,0.0013461404847802188,0.9555408622180269,4714.368444193316,0.005831063857859659,0.7337142332531198
316,36.247741635888815,88.14222075976431,56.87403351068497,10.9457803722471,4.138915459159762,1,,738.2806099927554,0.0007538057469250065,0.946584826483271,4692.129681751144,0.001883749354211529,0.7324364382000362
317,31.491078613325953,70.64881230704486,63.738167360424995,7.139262752607465,5.3320313659496605,1,,736.9072075266399,0.00038981385845201274,0.9806879561404411,4768.476405205171,0.0022366405083030657,0.7326319772524622
318,25.90103216934949,102.35082771629095,44.47156500071287,9.570295142009854,4.688626206014305,1,,738.1536692821867,0.00033505594813021324,0.9540178351399801,4706.870961358256,0.0006372957135203891,0.7326732858144848
319,38.02646453958005,84.66210601851344,75.08591149002314,8.901483898982406,3.534415759611875,1,,737.3740938813324,0.0005898171638345008,0.9678212758879333,4738.2777545736335,0.0022187858828235864,0.7326259179494988
320,37.92255917098373,109.63660072535276,42.948074489831924,10.003115130588412,3.669321974273771,1,,738.0426644063317,0.0005119055179788367,0.9471353087260846,4696.397143382891,0.0007958419279010284,0.7324827347471626
321,25.80436530057341,77.32225818559527,77.3125260323286,7.718480939045548,5.176320317666978,1,,737.454571054955,0.00020106576939909733,0.9762590515311254,4761.101939208314,0.0011471177608227837,0.7324308703010471
322,31.334773944690824,95.72020106948912,55.897514782845974,11.287768984213471,4.533067428972572,1,,738.4816919285037,0.0006581691850952631,0.9382462111377767,4665.984459349982,0.0011051043400038061,0.7327217125000125
323,36.084484569728374,63.21054677478969,64.01156265288591,6.047091169282794,3.065279088448733,1,,736.2653358123346,0.0007703584736727375,0.9880219302100065,4786.203634919945,0.00370177057017457,0.7328676715069677
324,34.27612109109759,90.80999399535358,71.59442413598299,7.2149476278573275,3.3336578281596303,1,,736.9999622485686,0.0003042951043640883,0.977904774289135,4765.517148131074,0.0010084543747223128,0.7326755898599809
325,29.6577840577811,71.5572223905474,48.4611376747489,10.881649738177657,4.801512553356588,1,,738.2027741276762,0.0007371112673997028,0.9544866239629914,4703.8621746124945,0.0028890368020375113,0.73286030752055
326,27.745084171183407,101.69905064627528,69.58256028592587,8.824796414002776,5.445032172836363,1,,738.4878883576296,0.0001888620959184409,0.960578638439492,4726.195910777514,0.0005779565276265265,0.7326779195574904
327,39.994651856832206,82.64159228652716,50.199524611234665,9.635065035894513,3.9379668487235904,1,,737.5022927024182,0.0007464630652279634,0.9622453933514477,4718.854896673098,0.005004068222542044,0.732999224871937
328,38.59128094278276,93.0659189261496,67.41337236016989,10.84140739403665,4.9089753879234195,1,,738.7587609984507,0.0006472494385876299,0.9440901253727264,4686.807552515526,0.0017649180316907077,0.7324907525250797
329,28.209124449640512,63.09994034469128,53.02789229899645,7.056130008772016,3.8707268768921494,1,,736.6398001433885,0.0005413161119549955,0.9836040053122644,4768.921524051754,0.0029370453566368074,0.733118004981372
330,30.120486388914287,104.05262670479715,73.76117065548897,9.134873198345304,3.2642455836758018,1,,737.6753950268251,0.00041964849533672385,0.9584181879018211,4717.288884000489,0.0006515365430122044,0.7327042012908715
331,32.87042517680675,73.89133487828076,45.625445768237114,8.399411564692855,4.263284054584801,1,,737.1393146258179,0.0005414436049905188,0.9735925479319749,4751.195146421379,0.0026611952228209976,0.7326198917478256
332,34.67925413046032,99.61238940246403,58.68681989610195,8.051863694563508,4.61963828606531,1,,737.7809457646885,0.00023574202668522244,0.9686672552540004,4747.1878295392535,0.0008364784495462254,0.7325003315063134
333,31.79701169487089,81.14548212848604,61.80331215262413,10.220675272867084,3.620533430483192,1,,737.9134285588317,0.0006917729191144705,0.9573819908839585,4709.7856589082985,0.0017452670693731463,0.7326523999565063
334,26.268869936466217,85.40302760899067,40.15144515782595,6.6763838063925505,4.2272820505313575,1,,736.9929200114044,0.00014806770743018953,0.9816118142364586,4774.957977072217,0.0007333885603736426,0.7324868132722533
335,36.51872300542891,67.13143208995461,79.51833512634039,11.982902521267533,5.265597542282194,1,,737.6179948382518,0.0014428940622206049,0.9447861674523161,4698.12980985007,0.00714970245148478,0.7339866724220052
336,37.15042562689632,87.38568247295916,54.34478219598532,8.75011139921844,3.1353326626122,1,,737.3415780175528,0.0005348415212015575,0.9683110261340623,4741.9610037524135,0.0015971204591469154,0.732448833410531
337,26.783407577313483,68.32974943332374,66.22835654765368,9.533967414870858,4.479820599779487,1,,737.6615863252277,0.0005402882416547985,0.9669837673632218,4726.7801220488,0.002540248125882407,0.7331392917695586
338,32.48730820603669,98.46929017454386,46.98128059506416,7.453738817945123,5.086716406047344,1,,737.6238745720335,0.00015286972446097193,0.9733192163376566,4757.215165317327,0.0007026744459580378,0.7326974405060238
339,35.25238532572985,79.2180453799665,72.61525861918926,11.19363841228187,3.7811434660106897,1,,737.8480323829247,0.0009314466202194367,0.9494418465630386,4692.5755257732,0.003109477016536236,0.7326154188863753
340,33.29707836732268,106.80948024615645,60.49076162278652,11.53823453374207,4.04953144909814,1,,738.6573406029343,0.0006564649628852815,0.9288769310338838,4643.836746990402,0.0008823783392483401,0.732753004839682
341,30.429917154833674,74.3013508990407,59.877261966466904,6.370845755562186,5.355190443340689,1,,736.7518579683638,0.00025572574392816847,0.9841933593837984,4777.966438613889,0.0014772812533599582,0.7324764851573493
342,28.57718386221677,92.69853251986206,78.16668678075075,9.91666697524488,4.7485607718117535,1,,738.443535507414,0.000403121919087658,0.9539690781083281,4706.936944178036,0.0009578216081669243,0.7325095495973359
343,38.84211804252118,60.38571641780436,41.30293633788824,7.605711730197072,3.40398737648502,1,,736.3848548542617,0.001308670238891305,0.981127318663273,4777.514620622377,0.006177713014362282,0.7330825241736123
344,39.30436252616346,102.84167303703725,75.99749580025673,6.399459471926093,4.349213330540806,1,,736.9190860853637,0.00018416057826610942,0.9803549437086153,4781.3303689615,0.0007782542933292333,0.7324539759473271
345,27.171945739537477,84.5685521978885,44.13130693137646,11.685606630519032,3.1609755610115826,1,,738.0861452010905,0.0007951871008030714,0.9412794514262304,4672.051898840159,0.0011922425606519897,0.7324819122139029
346,29.026088560931385,88.82838817313313,62.657511197030544,8.117712439969182,3.80434791976586,1,,737.4902668275496,0.0002945094386215114,0.971617453588362,4751.590164492008,0.0009335482136575993,0.7324658138061105
347,33.761576381511986,70.35995408892632,57.04156715422869,10.354043802246451,4.953670729417354,1,,737.7298173698565,0.000841105617961532,0.9592560994727115,4713.489317920581,0.004665591084919509,0.7335642231831566
348,35.71643239352852,96.08825504779816,49.770588763058186,9.189141998067498,5.31001571752131,1,,738.3937254435923,0.0003108436434978458,0.9593487768734799,4721.960160322737,0.0011121268792600113,0.7326909106442918
349,31.083929664455354,65.92543827369809,70.40700521320105,8.520925490185618,4.160606853663921,1,,736.9840179034087,0.0007071065070027467,0.9749635642368671,4749.245526522478,0.003911835293467992,0.7334600675139779
350,25.377719178795815,106.8788888771087,51.548149809241295,10.576340613886714,3.5175024177879095,1,,737.4599235584001,0.0004985484643290162,0.9434449793606947,4677.560763629468,0.0011038991375209683,0.732546255754959
351,37.61312128044665,76.91138385795057,68.43416854739189,6.77041701413691,4.70582564547658,1,,736.7257855580278,0.00044697165195580965,0.9816583096900883,4770.225666925318,0.0024394004475766693,0.7327473446279779
352,37.29415000882,94.88997900858521,74.50158428400755,7.547514947131276,3.9953895467333496,1,,737.2450737029385,0.00029955612873786393,0.9744726354518536,4761.348140180794,0.0010833448270244116,0.7324739542105505
353,25.0512986863032,63.94435040652752,45.13523790985346,9.7873680498451,5.4975103116594255,1,,737.9746155854162,0.0004815206671982856,0.9649342819003743,4721.148380256963,0.0029200305492223647,0.7336842736422321
354,30.699958326295018,108.90327355824411,66.82569891214371,6.218881806358695,4.851506948005408,1,,737.1673926015347,7.204389738745864e-05,0.9801813471531223,4778.027898663915,0.0003454503102083376,0.7327725472780632
355,35.33965993672609,78.15295671112835,53.709597662091255,11.502691330388188,3.3886063559912145,1,,737.5751306232105,0.0009852579286618235,0.947874307277668,4687.163780123788,0.0032839391802274402,0.7328436510273606
356,33.618214782327414,100.86768408305943,40.64760364592075,11.135397283360362,3.032309046946466,1,,738.1614457478386,0.0006208346372960544,0.9382329995962634,4667.2002783680555,0.0008795627136818847,0.7326959575551879
357,28.875506399199367,83.37425178848207,78.78417730331421,7.3244870994240046,4.495276619680226,1,,737.1890876250061,0.0002174460108391084,0.9780177109641323,4765.039235864941,0.0010651610960458909,0.7324812034952265
358,27.080771406181157,90.07704801857471,58.011065162718296,9.381959119811654,5.140935766510665,1,,738.4931487690999,0.00027527410245572386,0.9593899429211229,4720.1125114057595,0.0008963615625242083,0.7325159061986963
359,39.2206161795184,72.3883024789393,62.39724140614271,8.71461540274322,3.638748616911471,1,,736.7321183739012,0.0009062633706698847,0.9727616252498356,4747.940797684831,0.005495190955361383,0.7333105037194397
360,38.75105409882963,104.88332401961088,55.21687716245651,6.8989878091961145,5.208211631514132,1,,737.3160589402768,0.00015839044685036181,0.9760889187531853,4767.737896720411,0.0007284311782346715,0.7327142889258937
361,28.493326175957918,73.15800650045276,64.60060901939869,10.635274110361934,4.1748410342261195,1,,738.0616738507379,0.0007310705012309534,0.9566691036822603,4707.988628112458,0.0022901020729355227,0.7325938849939949
362,30.286666895262897,93.79972451366484,43.43935023993254,8.555729119107127,3.5705022113397717,1,,737.6774968286306,0.00035994330488684965,0.9667821221500251,4737.268905015742,0.0008552292733829006,0.732692487118549
363,33.146385815925896,62.269720239564776,76.57348547130823,9.341831216588616,4.564652672968805,1,,737.0304028336338,0.0010487484508652596,0.969927393528023,4751.203574180546,0.005983948988621352,0.7332382045085145
364,34.8682955512777,86.23410667292774,68.99000409990549,10.482570251449943,4.29629330476746,1,,738.3183318012523,0.0006635831344334755,0.9518976241271887,4700.456756398827,0.0018179495743844685,0.7326554394756182
365,32.110653347335756,66.39848508872092,50.87634723633528,8.176693143323064,3.30207586241886,1,,736.7456231288184,0.0007562104364328292,0.9778827247207701,4757.603132133469,0.0038248355683095448,0.7331595823601588
366,26.464318707585335,100.34505067393184,72.32995487749577,11.720365913584828,3.9060722566209733,1,,738.1533114069516,0.000652723381639424,0.9319963357392289,4648.428696732777,0.0008546763700261401,0.7325522979987965
367,36.82412357069552,80.31411733478308,47.966046929359436,6.552195897325873,4.9395092385821044,1,,736.7667717422559,0.0003462119670251108,0.9822286072240104,4774.1948547917655,0.0018121602973556498,0.7326610877927539
368,36.368209212087095,97.64011575840414,63.417493999004364,9.694038586691022,3.4370116721838713,1,,737.9198001652123,0.0005377559225297333,0.9555518712645782,4712.567714652438,0.0010355316249785595,0.7324935981298475
369,26.125555359758437,79.94984489865601,56.531866267323494,8.953315710648894,4.786377187818289,1,,737.9801771912915,0.00028723690984590983,0.9668411732002086,4738.329747954536,0.0012514838774544577,0.7324271743543813
370,31.713332878425717,86.65340574458241,75.42931567877531,11.034390455111861,5.390530304983258,1,,738.9861916656857,0.000549984683890681,0.9444828778416705,4686.612746459714,0.00152188363176405,0.7324569475280643
371,34.58812575787306,69.15844663977623,44.7934428229928,7.249711202457547,4.080069616436958,1,,736.6689480304912,0.0006181467599125333,0.9812075457526525,4762.685182240701,0.003478225743219289,0.7333055816275054
372,32.54395855590701,91.868976354599,52.06380132585764,6.10602037422359,3.7237439998425543,1,,736.6879423969821,0.00018480198927576735,0.9840426384138241,4784.237343198522,0.0007716436342934712,0.7324880752380639
373,29.801447642967105,61.11713455989957,67.68044155091047,11.416335487738252,5.034290146548301,1,,737.7669911959994,0.0011574011217825436,0.9543604162318846,4715.5142180070225,0.005844505554065073,0.7324725177405369
374,27.832305137999356,106.07834783382714,49.11440350115299,7.87117731012404,4.429793408606201,1,,737.7644936579367,0.0001774032228520521,0.9683968583993333,4744.148390411294,0.0004782657643586636,0.7327120085471711
375,38.20724118035287,75.13119279406965,70.98144114017487,10.037925912067294,3.0803418387658894,1,,737.0149947870319,0.0009495951678720711,0.9633135343648945,4722.07286692907,0.00506202203875338,0.7333795251601131
376,39.61794382892549,89.65708137489855,46.320212595164776,11.853643650189042,4.6728408564813435,1,,738.4573625714505,0.0008991017677129479,0.9349495177728919,4661.943584997015,0.002643605244944082,0.7326345544540507
377,27.36093396320939,69.6276733558625,73.18481180816889,6.618135524913669,3.4797251732088625,1,,736.5895071974437,0.0003642658074749362,0.984974454002051,4773.408102331612,0.0017662814726970841,0.7327906026601098
378,29.331427882425487,103.5734773054719,54.855550825595856,10.185183567926288,4.12522752257064,1,,738.1191997433472,0.0004918608528378084,0.9473441447454468,4688.909279112853,0.00075667765805504,0.7327093587056671
379,33.95697106141597,83.7393825314939,65.46974666416645,7.899859691038728,5.2794383415021,1,,737.4008181173072,0.00030377817943994613,0.9734716307069966,4755.53505638812,0.0015219603517827934,0.7324605769337296
380,36.00068821106106,107.70872658118606,77.59362377226353,8.27010834775865,5.0111072808504105,1,,738.1692964137262,0.0002092259424111841,0.9641143903338673,4736.576481968782,0.0006935094868976121,0.7328051846534555
381,31.24376406427473,76.18024725466967,41.96018934249878,9.076672123745084,3.8568110037595034,1,,737.4676355128175,0.0005598653830191462,0.9685765539051605,4740.159795621307,0.0021059015065701884,0.7324591047138841
382,25.653733015060425,96.81967812590301,61.24586168676615,7.020593957975507,3.2109656296670437,1,,737.0863013406948,0.00018866353861440424,0.9776522594124243,4769.820422766409,0.0004784738965514947,0.7324806223169238
383,37.779362136498094,65.09588704444468,59.362678341567516,10.689450597390532,4.404167367145419,1,,736.9037529612127,0.0014973659692552154,0.9590808618077761,4735.196523228471,0.007374878583778737,0.7321713682009906
384,37.88854962680489,99.14044448174536,78.29746402800083,7.289721792563796,3.07512774085626,1,,737.1025953267134,0.0003046510531320218,0.9759330046543646,4761.911369131101,0.0008493275161160158,0.7326963462274358
385,25.63153517898172,81.67141432873905,41.411378383636475,10.982839928939939,4.541838112752885,1,,738.4401962602104,0.0006118092415271901,0.9489035900703329,4689.422450715373,0.0013529903735921677,0.7326670344390986
386,31.29159666597843,85.12714918702841,60.38744989782572,8.914219038560987,5.185240292456001,1,,737.9977055251607,0.0003047966841054563,0.9655080048965562,4733.420885787292,0.0013410857841116366,0.7326657218167131
387,35.917135486379266,67.46280578896403,59.751119427382946,9.745044266805053,3.679624460171908,1,,736.8741337356668,0.001097975955439734,0.9673585613025559,4738.554899208849,0.005641211416169052,0.7334241991756775
388,33.97642253898084,93.58974708244205,47.178338281810284,10.080867821350694,3.9479549201205373,1,,738.21914771498,0.0005669082807685401,0.952776534691505,4706.410399078059,0.0011689328880688057,0.7324788823551265
389,29.21949403360486,62.619787864387035,72.79421541839838,7.816692603752017,5.453656210564077,1,,737.2283977741645,0.0005356106277898987,0.9782039258147547,4756.513750098084,0.0033513461751387735,0.7334952679039267
390,27.439908827655017,104.3803824018687,54.15077596902847,11.374310715124011,4.810598247684538,1,,738.6964619645663,0.000557931416162129,0.9323571537360225,4650.766717778105,0.0007977321733879543,0.7327360134175583
391,39.56553336698562,73.60573493875563,66.01705081760883,6.159951293841004,3.3438018215820193,1,,736.3661712901313,0.0005835322538994037,0.9861400477862403,4778.1841040958025,0.002993773776891388,0.7330363469223488
392,38.156211134046316,91.0620782431215,51.36146787554026,7.95360623113811,4.252521122805774,1,,737.3331216897267,0.0003658420418200334,0.9722259542948954,4753.195379877019,0.0014247401086787447,0.7326310877584151
393,27.913561640307307,71.250787274912,68.22530429810286,10.142968380823731,3.254560583271086,1,,737.5913056677919,0.000765341184499931,0.9628246445404173,4721.030466839303,0.002186604855789941,0.7327149836255931
394,29.694556375034153,102.14567551389337,49.9749705940485,6.563477927818894,3.861500515602529,1,,737.0871295672121,0.00013000010844111437,0.9794623381303817,4772.373376983225,0.00046549166899794895,0.7327781066430354
395,32.56935383658856,82.13907279074192,70.58840334415436,11.89640654437244,4.898366478271782,1,,738.7505519039199,0.0008418694643122373,0.9382610134010568,4667.235869076989,0.002093826389262401,0.732637114176669
396,34.50961561407894,109.33263920247555,62.556640803813934,10.740263001993299,5.254692695569247,1,,738.8059965220389,0.00047282067595399394,0.9369468185568364,4669.314556488933,0.0008162132601949492,0.732519604287164
397,31.7671092832461,77.58291954174638,56.922748759388924,6.981310045346618,4.217741274740547,1,,736.8335519575194,0.0003367382618654828,0.9812245708285778,4772.105259330081,0.0016450760285563186,0.7324513768817204
398,26.104737939313054,95.22169296629727,76.13071452826262,9.02493972145021,3.6111437710933387,1,,737.6848533383578,0.00038917785359151387,0.9624229188119446,4729.079328375512,0.0007185326400354881,0.7324882161566475
399,36.479678340256214,63.66728655062616,44.2470732703805,8.309943186119199,4.609190364833921,1,,736.7890125811142,0.001004723520304323,0.9754221035423155,4761.574549509976,0.005964092524304373,0.7332745456542858
400,36.72685964498669,96.41619849950075,69.38159231096506,11.451878925785422,3.7703817076981068,1,,738.1663192185091,0.0007587478474308092,0.9367365254964998,4668.349779775685,0.0013249073978938986,0.7324857759663843
401,26.469128928147256,65.640026088804,50.01478832215071,6.258165718987584,5.077032616361976,1,,736.6332983371218,0.00026625605291688776,0.9863210837494515,4776.664685761567,0.0016993100284638232,0.7328775908671151
402,32.072884142398834,107.40291074849665,71.78379513323307,9.839100452139974,4.470593027770519,1,,738.2876792110391,0.0004210608362913851,0.9490375509672223,4697.8421409205175,0.0007303715204391233,0.7325126365871689
403,34.93260049261153,76.43142509274185,48.66723597049713,7.507680108770728,3.1247225794941187,1,,736.7191551580565,0.0005311006923860835,0.9796376487757634,4765.4750521376,0.002230973124025557,0.732618023217556
404,33.13882923685014,102.56561282090843,55.76210230588913,8.660868862643838,3.393081356305629,1,,737.7441815003166,0.00037264323730869226,0.9632704813743447,4734.80844865678,0.0007165657558027566,0.7324807390096852
405,30.381184462457895,84.89974410273135,63.89791317284107,9.42417430691421,4.739018785301596,1,,738.1375106094396,0.0003853740588367734,0.9617288569740098,4724.448787362569,0.0013617433429044265,0.7326473997711831
406,28.42444337438792,88.35624357685447,43.047475926578045,7.379144696518779,5.3458019946701825,1,,737.5180091007051,0.00014360887056658392,0.97602458827962,4760.25463373802,0.0007843621995682463,0.7326890843069332
407,38.78424544353038,70.88568661361933,77.43288908153772,11.092634389176965,4.039084701333195,1,,736.9436380001957,0.0013326850541731526,0.9545208534483202,4715.093356046389,0.006821135083861857,0.7322281200453905
408,39.259765576571226,106.31115989759564,40.25817073881626,9.298889307305217,4.963515786919743,1,,738.5660964518152,0.00035039358417029287,0.9547448432881934,4716.0889252498455,0.0009300939636869306,0.7324994611463237
409,27.016916824504733,74.75827842950821,79.6411395072937,8.61021382547915,3.8131150458939373,1,,737.3900376029046,0.0004210285228784776,0.9722282266765286,4748.583018720556,0.0016532782299910418,0.7324215616278978
410,28.97231996525079,92.39476471208036,58.55873171240091,10.677298882976174,3.169899093452841,1,,737.870001833186,0.000642706064118774,0.9478793265154292,4689.372627677349,0.0009644622682597802,0.7325038186829014
411,33.61202436964959,60.646571489050984,61.692104153335094,6.8450568895787,4.359519411344081,1,,736.51177563701,0.0007610550976160736,0.9840343360442564,4778.3137221493325,0.0042979247080810155,0.7329842098176059
412,35.40626087691635,87.83212554641068,73.95298313349485,6.5121853072196245,4.715817311778665,1,,736.8559764269106,0.00024046236211848262,0.9816597736535077,4778.213830358837,0.0011742797871283205,0.7324711680268573
413,30.663555287756026,67.82704814337194,45.838868357241154,11.771916439756751,3.526130013167858,1,,737.5634667438301,0.0011802249565280483,0.950593389026125,4691.904091736182,0.004159195707426346,0.7324974266856243
414,25.06206695921719,98.72117474675179,67.21484571695328,8.215789815410972,4.169688990339637,1,,737.6986607586589,0.0002233517000814768,0.9678629516092165,4740.640440419762,0.0005514843158108207,0.7327170073548919
415,37.20191430300474,78.9114105887711,52.850480154156685,10.431564571335912,5.320156116038561,1,,738.1374461098317,0.0007141543795119763,0.9543779458993611,4706.47133573177,0.0036637396674500874,0.7326841223669597
416,37.57857097778469,85.95784938894212,49.22597397118807,11.245376536622643,3.3792274254374206,1,,737.6657671339879,0.0008479759878611213,0.9462133173234581,4686.030604476184,0.002376655128201842,0.7325556097615524
417,25.44615854974836,66.72947992570698,71.10909070819616,7.413909701630473,4.8410506821237504,1,,736.9942684375641,0.00032871765606339634,0.9806290254517172,4765.50296427702,0.0019499511776619276,0.7326700776119465
