strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
heuristic,3,1,14,1.5,8.15747,0.784183,63.2865,0.626797,0.612685,185.242,20.23,0.605085,34.2882,51.4323,6.30492,4.94421,189.965,True,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,1,15,1.96324,14.7944,0.325781,55.6491,0.664905,0.615313,186.036,20.23,1.13838,49.2869,96.7622,6.54048,2.13077,738.446,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,1,16,1.96324,14.7944,0.325781,69.6491,0.684093,0.615399,186.062,20.23,1.12791,48.8338,95.8725,6.48034,2.11117,718.264,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,1,17,1.96324,14.7944,0.325781,41.6491,0.645209,0.615305,186.034,20.23,1.14761,49.6864,97.5464,6.59349,2.14804,756.547,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,2,18,1.96324,14.7944,0.559115,55.6491,0.674438,0.614248,185.714,20.23,1.02212,44.2533,86.88,5.8725,3.2834,534.516,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,2,19,1.96324,14.7944,0.25,55.6491,0.662603,0.615467,186.083,20.23,1.17114,50.7054,99.5469,6.72871,1.68218,804.054,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,2,20,2.97824,14.7944,0.325781,55.6491,0.785638,0.615668,186.144,20.23,1.17182,33.4442,99.6051,6.73264,2.19337,350.005,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,2,21,1.5,14.7944,0.325781,55.6491,0.5623,0.614983,185.937,20.23,1.10681,62.719,94.0785,6.35908,2.07167,1162.62,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,2,22,1.96324,18.3333,0.325781,55.6491,0.661349,0.615429,186.071,20.23,1.22925,53.2214,104.487,5.69926,1.85671,929.785,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,2,23,1.96324,10.1277,0.325781,55.6491,0.673889,0.61485,185.896,20.23,0.959898,41.5595,81.5913,8.05626,2.62458,442.724,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,2,24,1.96324,14.7944,0.442448,55.6491,0.669286,0.614847,185.895,20.23,1.08146,46.8226,91.9241,6.21345,2.74913,633.125,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,2,25,1.96324,14.7944,0.25,55.6491,0.662603,0.615467,186.083,20.23,1.17114,50.7054,99.5469,6.72871,1.68218,804.054,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,2,26,1.96324,14.7944,0.325781,62.6491,0.675266,0.615345,186.046,20.23,1.13325,49.0647,96.3259,6.51099,2.12116,728.504,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,3,27,1.96324,14.7944,0.325781,48.6491,0.654857,0.615301,186.033,20.23,1.1432,49.4957,97.1722,6.56819,2.13979,747.872,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,3,28,1.96324,17.1277,0.325781,55.6491,0.662366,0.615402,186.063,20.23,1.2018,52.0328,102.153,5.9642,1.94302,868.871,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,3,29,1.96324,12.461,0.325781,55.6491,0.668528,0.615147,185.986,20.23,1.0589,45.8459,90.0066,7.22305,2.35313,594.327,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,3,30,4.27318,8.78935,0.682365,67.8486,0.8634,0.616232,186.314,20.23,0.77614,15.4386,65.9719,7.50589,5.12175,49.3998,True,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,3,31,4.4,8.78935,0.682365,67.8486,0.86621,0.616288,186.331,20.23,0.777978,15.0291,66.1282,7.52367,5.13389,46.925,True,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,3,32,3.25818,8.78935,0.682365,67.8486,0.829067,0.6156,186.123,20.23,0.756798,19.7435,64.3278,7.31884,4.99412,78.7767,True,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,3,33,3.25818,8.78935,0.682365,80,0.836981,0.615578,186.116,20.23,0.755526,19.7103,64.2197,7.30654,4.98572,78.3802,True,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,3,34,3.25818,8.78935,0.682365,53.8486,0.821267,0.615695,186.152,20.23,0.757923,19.7729,64.4235,7.32972,5.00154,79.1286,True,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,3,35,3.25818,13.456,0.682365,53.8486,0.813667,0.614797,185.88,20.23,0.970346,25.3146,82.4794,6.12956,4.18259,166.05,True,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,4,36,3.25818,13.456,0.915698,53.8486,0.818416,0.615341,186.045,20.23,0.854035,22.2802,72.5929,5.39483,4.94004,113.21,True,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,4,37,3.25818,13.456,0.449031,53.8486,0.80718,0.615067,185.962,20.23,1.08217,28.2318,91.984,6.8359,3.06954,230.324,True,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,4,38,3.25818,13.456,0.682365,53.8486,0.813667,0.614797,185.88,20.23,0.970346,25.3146,82.4794,6.12956,4.18259,166.05,True,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,4,39,3.25818,13.456,0.25,53.8486,0.802426,0.615914,186.218,20.23,1.16278,30.3349,98.8365,7.34516,1.83629,285.729,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,4,40,4.27318,13.456,0.449031,53.8486,0.850216,0.615425,186.07,20.23,1.09932,21.8671,93.442,6.94426,3.11819,140.37,True,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,4,41,2.24318,13.456,0.449031,53.8486,0.713507,0.614688,185.847,20.23,1.04942,39.7653,89.2005,6.62904,2.97665,443.125,False,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,4,42,3.25818,13.456,0.449031,67.8486,0.818786,0.615194,186,20.23,1.07875,28.1427,91.6939,6.81435,3.05986,228.151,True,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,4,43,3.25818,13.456,0.449031,40,0.795197,0.615022,185.948,20.23,1.08484,28.3016,92.2117,6.85282,3.07713,232.038,True,True,0.00911023,0.616172,185.204,0.612561
heuristic,3,4,44,3.25818,18.1227,0.449031,40,0.790109,0.615489,186.09,20.23,1.21736,31.7586,103.475,5.70971,2.56384,327.877,False,True,0.00911023,0.616172,185.204,0.612561
