strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
sobol,4,2,25,2.85934,12.5817,0.315711,57.9093,0.780414,0.615511,186.096,20.23,1.09815,32.6448,93.3428,7.41896,2.34225,312.507,False,True,0.00518291,0.7218,185.876,0.614783
sobol,4,2,26,1.90132,11.6517,0.855498,70.986,0.701252,0.613402,185.458,20.23,0.750875,33.5685,63.8244,5.47767,4.68613,225.943,True,True,0.00610581,0.701252,185.458,0.613402
sobol,4,3,27,3.09248,15.9288,0.467687,47.6383,0.788589,0.61517,185.993,20.23,1.14902,31.582,97.6667,6.13144,2.86759,306.039,False,True,0.00610581,0.701252,185.458,0.613402
sobol,4,3,28,3.60341,9.46365,0.352566,40.1135,0.817132,0.615111,185.975,20.23,0.96352,22.7283,81.8992,8.65408,3.05113,132.911,True,True,0.00610581,0.701252,185.458,0.613402
sobol,4,3,29,1.75278,18.1152,0.657463,78.4498,0.661594,0.614525,185.798,20.23,1.04219,50.5405,88.5865,4.89016,3.2151,710.879,False,True,0.00610581,0.701252,185.458,0.613402
sobol,4,3,30,2.25626,6.1442,0.535954,50.4333,0.744271,0.614358,185.747,20.23,0.643128,24.2285,54.6659,8.89716,4.76847,100.814,True,True,0.00610581,0.701252,185.458,0.613402
sobol,4,3,31,4.18742,14.7697,0.809529,68.1886,0.8593,0.615609,186.126,20.23,0.974757,19.7865,82.8543,5.60973,4.54124,101.907,True,True,0.00610581,0.701252,185.458,0.613402
sobol,4,3,32,4.17255,9.97695,0.605468,74.3607,0.862771,0.615706,186.155,20.23,0.871767,17.759,74.1002,7.42714,4.4969,73.4184,True,True,0.00610581,0.701252,185.458,0.613402
sobol,4,3,33,2.27126,17.6004,0.383895,47.0736,0.700625,0.615411,186.066,20.23,1.20537,45.11,102.457,5.82127,2.23476,654.992,False,True,0.00610581,0.701252,185.458,0.613402
sobol,4,3,34,1.68724,6.65579,0.757356,63.9969,0.67612,0.613765,185.568,20.23,0.555072,27.9634,47.1811,7.08873,5.3687,115.904,True,True,0.00691653,0.67612,185.458,0.613402
sobol,4,3,35,3.66907,14.2532,0.567126,57.3787,0.8327,0.61504,185.954,20.23,1.06479,24.6676,90.5071,6.34995,3.60122,173.016,True,True,0.00691653,0.67612,185.458,0.613402
sobol,4,4,36,3.0663,7.80272,0.284377,54.9036,0.799405,0.615091,185.969,20.23,0.886684,24.5795,75.3681,9.65922,2.74686,143.049,False,True,0.00691653,0.67612,185.458,0.613402
sobol,4,4,37,1.9274,13.1079,0.724355,66.5331,0.692357,0.613414,185.462,20.23,0.871159,38.4188,74.0485,5.64913,4.09198,343.363,False,True,0.00691653,0.67612,185.458,0.613402
sobol,4,4,38,2.78188,11.1222,0.436521,44.5496,0.767533,0.61457,185.811,20.23,0.986895,30.1545,83.8861,7.54222,3.29233,239.631,True,True,0.00691653,0.67612,185.458,0.613402
sobol,4,4,39,4.02432,16.4535,0.907656,76.8285,0.859377,0.615578,186.116,20.23,0.980865,20.7174,83.3735,5.06723,4.5993,112.421,True,True,0.00691653,0.67612,185.458,0.613402
sobol,4,4,40,3.728,5.3389,0.488009,67.7141,0.849635,0.616255,186.321,20.23,0.637969,14.5459,54.2273,10.157,4.95672,36.0456,True,True,0.00691653,0.67612,185.458,0.613402
sobol,4,4,41,2.7158,13.796,0.834481,51.2421,0.777582,0.614409,185.763,20.23,0.885728,27.7218,75.2869,5.45716,4.55389,181.766,True,True,0.00691653,0.67612,185.458,0.613402
sobol,4,4,42,2.22223,8.6861,0.296322,77.99,0.740569,0.615138,185.983,20.23,0.898154,34.3543,76.3431,8.78911,2.6044,283.062,False,True,0.00691653,0.67612,185.458,0.613402
sobol,4,4,43,3.13408,17.1172,0.694947,40.8686,0.791331,0.614608,185.823,20.23,1.08086,29.3142,91.8731,5.36731,3.72999,248.025,True,True,0.00691653,0.67612,185.458,0.613402
sobol,4,4,44,3.36923,10.6642,0.828551,48.4109,0.823297,0.6159,186.214,20.23,0.784191,19.7838,66.6563,6.25048,5.17884,81.9617,True,True,0.00691653,0.67612,185.458,0.613402
