strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
sobol,9,3,27,4.17499,12.9461,0.875902,53.6209,0.835051,0.615436,186.074,20.23,0.874322,17.8006,74.3173,5.74052,5.02813,73.9791,0.832254,0.0813745,24.4844,8.13395,208.026,173.712,4.08,True,True,0.0275494,0.727703,185.036,0.0588758
sobol,9,3,28,3.86556,6.4227,0.713554,59.0773,0.892801,0.61558,186.117,20.23,0.624711,13.7368,53.1004,8.26761,5.89939,31.4788,0.901513,0.0608718,15.4878,11.5786,207.99,185.694,4.08,True,True,0.0275494,0.727703,185.036,0.0588758
sobol,9,3,29,1.94703,13.9411,0.332914,65.1059,0.611448,0.608607,184.009,20.23,1.1002,48.0308,93.5174,6.70803,2.2332,677.768,0.611425,0.313823,307.806,29.7508,208.625,127.563,4.06,False,True,0.0275494,0.727703,185.036,0.0588758
sobol,9,3,30,2.55484,10.232,0.798965,48.1299,0.829334,0.614481,185.785,20.23,0.752817,25.0464,63.9895,6.25386,4.99661,126.11,0.828504,0.0888983,47.1165,14.1234,208.2,172.667,4.06,True,True,0.027635,0.727703,185.036,0.0588758
sobol,9,3,31,3.43401,16.0709,0.580999,77.2963,0.732851,0.613942,185.622,20.23,1.10562,27.3667,93.9773,5.84766,3.39748,221.114,0.728461,0.166552,76.8537,6.86537,208.087,152.496,4.08,True,True,0.0278554,0.727703,185.036,0.0588758
sobol,9,3,32,3.48398,6.22589,0.252806,62.8734,0.701982,0.612948,185.321,20.23,0.797011,19.445,67.7459,10.8813,2.75087,80.4727,0.701314,0.264863,88.1612,8.7477,208.149,146.117,4.08,False,True,0.0278554,0.727703,185.036,0.0588758
sobol,9,3,33,2.50285,13.7213,0.699912,51.3806,0.806897,0.612781,185.271,20.23,0.943906,32.0562,80.232,5.84725,4.09256,259.013,0.806492,0.128111,89.807,10.1078,208.244,168.032,4.08,False,True,0.0278554,0.727703,185.036,0.0588758
sobol,9,3,34,1.89562,10.4521,0.504878,74.451,0.836067,0.609968,184.42,20.23,0.872003,39.1007,74.1202,7.09145,3.58032,356.005,0.841389,0.164373,166.067,13.6488,208.359,174.202,4.06,False,True,0.0278554,0.727703,185.036,0.0588758
sobol,9,3,35,3.91611,16.2676,0.781335,41.0607,0.782581,0.614776,185.874,20.23,1.03841,22.539,88.2652,5.42583,4.23939,140.867,0.778225,0.116954,44.2028,6.38266,208.081,162.84,4.06,True,True,0.0278903,0.727703,185.036,0.0588758
sobol,9,4,36,4.14768,9.77011,0.620625,46.8735,0.817647,0.615257,186.019,20.23,0.855435,17.5308,72.712,7.44229,4.61888,70.2035,0.814382,0.0985387,28.3595,7.81619,208.026,170.092,4.08,True,True,0.0279526,0.727703,185.036,0.0588758
sobol,9,4,37,1.84117,17.2619,0.342509,77.7007,0.59234,0.609219,184.194,20.23,1.17343,54.1733,99.742,5.77817,1.97908,919.597,0.593555,0.354983,366.343,33.5717,208.68,123.61,4.06,False,True,0.0279526,0.727703,185.036,0.0588758
sobol,9,4,38,2.63806,6.91132,0.871396,55.9196,0.863299,0.615078,185.965,20.23,0.570028,18.3667,48.4523,7.01057,6.10899,51.3483,0.876151,0.0586495,22.5172,18.0841,208.153,179.698,4.08,True,True,0.0283974,0.727703,185.036,0.0586495
sobol,9,4,39,3.17454,12.7232,0.425235,69.8969,0.695116,0.612347,185.14,20.23,1.06009,28.3844,90.1075,7.08214,3.01158,228.072,0.69929,0.212509,107.859,9.52912,208.187,144.714,4.08,True,True,0.0307381,0.695116,185.036,0.0586495
sobol,9,4,40,2.97655,11.2843,0.896923,76.8346,0.888017,0.615977,186.237,20.23,0.768831,21.9552,65.3506,5.79131,5.19436,98.9629,0.897652,0.0741632,30.1232,13.6627,208.033,184.736,4.08,True,True,0.0307381,0.695116,185.036,0.0586495
sobol,9,4,41,2.83618,15.4337,0.473276,47.6614,0.724067,0.610251,184.506,20.23,1.12544,33.7293,95.6623,6.19826,2.93349,341.905,0.723673,0.224751,150.198,14.2897,208.332,150.846,4.08,False,True,0.0307381,0.695116,185.036,0.0586495
sobol,9,4,42,1.67666,5.39324,0.647536,65.8802,0.830204,0.614702,185.851,20.23,0.522506,26.4889,44.413,8.23495,5.33242,97.9016,0.840766,0.0825846,62.4003,22.6948,208.32,172.948,4.06,True,True,0.0307687,0.695116,185.036,0.0586495
sobol,9,4,43,4.31205,14.5555,0.389167,59.8582,0.667811,0.612922,185.313,20.23,1.15907,22.8478,98.5208,6.76862,2.63412,161.572,0.66308,0.268008,84.7225,8.63746,208.151,139.005,4.06,False,True,0.0307687,0.695116,185.036,0.0586495
sobol,9,4,44,3.72938,7.74559,0.560315,52.8339,0.833486,0.615307,186.034,20.23,0.766475,17.4695,65.1504,8.41128,4.71297,62.4635,0.833711,0.0950042,28.5339,8.26246,208.03,173.39,4.08,True,True,0.0307687,0.695116,185.036,0.0586495
