seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
7,1,10,4.33934,5,0.916667,80,0.938758,0.615889,186.21,20.23,0.478983,9.38243,40.7135,8.14271,7.46415,11.2595,0.991009,0.0383228,17.8212,8.4272,207.836,195.107,4.08,True,0.0277483,0.722455,185.684,0.0383228
7,1,11,4.4,17.4126,0.900109,80,0.843667,0.615662,186.142,20.23,1.02332,19.7686,86.982,4.99536,4.49637,106.791,0.834284,0.0912443,26.4729,7.28022,207.961,175.45,4.08,True,0.0278875,0.722455,185.684,0.0383228
7,1,12,4.4,10.3043,0.647285,40,0.82092,0.615327,186.041,20.23,0.872868,16.8622,74.1938,7.2003,4.66064,66.2745,0.813827,0.0980922,26.5712,8.7962,208.019,170.767,4.08,True,0.0282983,0.722455,185.684,0.0383228
7,1,13,4.4,13.4048,0.575262,50.9142,0.760285,0.614941,185.924,20.23,1.04579,20.2028,88.8922,6.63136,3.81477,113.982,0.75339,0.138897,42.5306,5.77234,208.048,158.176,4.06,True,0.02876,0.722455,185.684,0.0383228
7,1,14,4.4,5,0.718766,40,0.897822,0.615461,186.081,20.23,0.53869,10.4065,45.7887,9.15774,6.58227,15.5783,0.930867,0.0525939,15.4612,11.4743,207.943,186.696,4.08,True,0.02876,0.722455,185.684,0.0383228
7,1,15,1.5,5,0.849763,80,0.913915,0.615971,186.235,20.23,0.426203,24.1515,36.2273,7.24546,6.15692,66.3857,0.948041,0.0629106,51.1084,27.3578,208.281,190.351,4.06,True,0.02876,0.722455,185.684,0.0383228
7,1,16,4.4,13.2822,0.665894,80,0.836,0.615665,186.143,20.23,0.994872,19.2191,84.5641,6.36673,4.23957,98.1301,0.826276,0.103541,28.7726,6.40135,207.96,173.855,4.08,True,0.02876,0.722455,185.684,0.0383228
7,1,17,4.20093,5,0.903894,40,0.89006,0.615431,186.072,20.23,0.481023,9.73283,40.887,8.17739,7.3915,12.1678,0.964538,0.0425513,17.801,11.8497,207.994,185.127,4.06,True,0.0288424,0.722455,185.684,0.0383228
7,2,18,4.4,16.2763,0.776027,40,0.782434,0.615086,185.968,20.23,1.05135,20.3101,89.3645,5.49048,4.26076,115.808,0.771417,0.114874,36.913,6.21277,208.051,162.786,4.06,True,0.029108,0.722455,185.684,0.0383228
7,2,19,4.4,13.2886,0.798538,40,0.816407,0.615297,186.031,20.23,0.928607,17.939,78.9316,5.93978,4.74314,79.7989,0.810783,0.0943394,27.456,8.74594,208.027,169.835,4.08,True,0.0292861,0.722455,185.684,0.0383228
7,2,20,4.4,18.3333,0.745209,40,0.752512,0.614795,185.88,20.23,1.11984,21.6332,95.1861,5.19197,3.8691,139.948,0.745101,0.137492,46.3083,6.34559,208.073,156.578,4.06,True,0.0294414,0.722455,185.684,0.0383228
7,2,21,4.4,8.36778,0.844517,40,0.87636,0.615381,186.057,20.23,0.689783,13.3253,58.6315,7.00682,5.91738,32.7068,0.888511,0.0634949,16.0117,10.8164,207.973,182.259,4.08,True,0.0296103,0.722455,185.684,0.0383228
7,2,22,4.4,11.1306,0.813811,40,0.840667,0.615377,186.056,20.23,0.83172,16.0673,70.6962,6.35154,5.16895,57.3366,0.840375,0.0807684,21.6003,9.94624,208.01,174.868,4.08,True,0.0297096,0.722455,185.684,0.0383228
7,2,23,4.4,14.5954,0.781041,40,0.800244,0.615207,186.004,20.23,0.987837,19.0832,83.9662,5.7529,4.49326,96.0633,0.791715,0.104192,31.7777,7.53824,208.039,166.482,4.08,True,0.0298823,0.722455,185.684,0.0383228
7,2,24,4.4,5,0.437275,40,0.854273,0.615473,186.085,20.23,0.641371,12.3901,54.5165,10.9033,4.76774,26.2923,0.848024,0.09588,18.793,9.66842,207.98,177.672,4.08,True,0.0298823,0.722455,185.684,0.0383228
7,2,25,4.4,9.86212,0.828496,40,0.85677,0.615384,186.058,20.23,0.768255,14.8413,65.3017,6.62147,5.48586,45.1875,0.861055,0.072616,18.2808,9.6848,207.996,178.204,4.08,True,0.0299452,0.722455,185.684,0.0383228
7,2,26,4.4,17.2844,0.760314,40,0.768052,0.614962,185.93,20.23,1.08699,20.9987,92.3943,5.34552,4.06427,127.991,0.759007,0.125457,41.3389,6.17508,208.061,159.802,4.06,True,0.0301182,0.722455,185.684,0.0383228
7,3,27,3.27704,12.2512,0.641094,40,0.815708,0.614201,185.7,20.23,0.944296,24.4932,80.2652,6.55164,4.20022,151.276,0.822676,0.122126,56.2599,7.39716,208.134,169.776,4.06,True,0.0301182,0.722455,185.684,0.0383228
7,3,28,3.20174,11.5303,0.916667,40,0.840669,0.615027,185.95,20.23,0.778235,20.6606,66.15,5.73707,5.25899,88.7087,0.843612,0.0800949,30.2896,12.2843,208.11,174.952,4.06,True,0.030124,0.722455,185.684,0.0383228
7,3,29,3.273,8.07795,0.916667,40,0.859403,0.615094,185.97,20.23,0.62912,16.3383,53.4752,6.61989,6.06823,44.845,0.886488,0.0603803,18.3642,12.621,208.065,178.812,4.08,True,0.0303742,0.722455,185.684,0.0383228
7,3,30,3.33368,12.8219,0.581777,40,0.795577,0.613736,185.559,20.23,1.00205,25.5497,85.1744,6.64291,3.8647,174.675,0.800974,0.141917,67.9347,8.06844,208.153,165.602,4.06,True,0.0303742,0.722455,185.559,0.0383228
7,3,31,3.25357,12.4619,0.771364,40,0.828115,0.614689,185.848,20.23,0.883764,23.0884,75.1199,6.02798,4.64976,125.804,0.832492,0.100954,43.1747,10.0095,208.118,172.346,4.06,True,0.0303742,0.722455,185.559,0.0383228
7,3,32,3.04853,5,0.916667,40,0.824585,0.615486,186.088,20.23,0.460798,12.8481,39.1678,7.83356,7.18077,20.3122,0.867168,0.0409848,19.8136,16.7543,208.071,171.572,4.06,True,0.0325202,0.722455,185.559,0.0383228
7,3,33,3.25594,9.78136,0.916667,40,0.850499,0.615094,185.97,20.23,0.706664,18.4483,60.0665,6.14091,5.62917,64.2233,0.865729,0.0701513,23.1798,12.6774,208.091,176.981,4.08,True,0.0325202,0.722455,185.559,0.0383228
7,3,34,3.25662,12.4493,0.850937,40,0.832607,0.614902,185.912,20.23,0.845156,22.0591,71.8383,5.77046,4.91029,109.82,0.830229,0.0910337,36.7922,10.7998,208.112,173.276,4.06,True,0.0325202,0.722455,185.559,0.0383228
7,3,35,3.26867,12.0765,0.687253,40,0.823129,0.614465,185.78,20.23,0.911356,23.6993,77.4653,6.41454,4.40842,136.688,0.829797,0.111631,49.3864,8.07027,208.124,171.313,4.06,True,0.0325202,0.722455,185.559,0.0383228
7,4,36,2.02308,5,0.916667,40,0.985932,0.614883,185.906,20.23,0.433809,18.2266,36.8738,7.37475,6.76019,38.4838,1.05423,0.0556883,30.6984,28.6642,208.419,205.487,4.06,True,0.0325202,0.722455,185.559,0.0383228
7,4,37,3.15547,13.1969,0.653322,66.1488,0.799946,0.614769,185.872,20.23,0.971363,26.166,82.5659,6.25648,4.08749,177.593,0.801176,0.121936,59.2667,6.44344,208.084,166.456,4.08,True,0.0325202,0.722455,185.559,0.0383228
7,4,38,3.17112,13.891,0.831901,64.8549,0.832818,0.615312,186.036,20.23,0.905986,24.2844,77.0088,5.54379,4.61189,142.674,0.833814,0.0963592,43.4116,8.23958,208.07,173.284,4.06,True,0.0325202,0.722455,185.559,0.0383228
7,4,39,3.19918,13.3491,0.588329,65.5908,0.771081,0.614286,185.726,20.23,1.01123,26.8677,85.9547,6.43896,3.78823,194.931,0.772228,0.140944,69.5713,7.11259,208.104,160.465,4.08,True,0.0325202,0.722455,185.559,0.0383228
7,4,40,3.69397,18.3333,0.916667,54.2748,0.785637,0.614954,185.928,20.23,1.02883,23.6737,87.4501,4.77001,4.37251,153.973,0.78262,0.106959,43.4964,5.89357,208.071,163.468,4.06,True,0.0326358,0.722455,185.559,0.0383228
7,4,41,1.5,5,0.916667,40,1.00395,0.613679,185.542,20.23,0.410244,23.2471,34.8707,6.97414,6.39297,59.2039,1.06846,0.0640134,61.2006,36.4993,208.639,209.464,4.04,True,0.0326358,0.722455,185.542,0.0383228
7,4,42,2.53287,5,0.916667,40,0.858322,0.615212,186.006,20.23,0.449387,15.0809,38.1979,7.63958,7.00295,27.2925,0.89181,0.0455252,21.2442,21.1358,208.198,178.701,4.06,True,0.0326358,0.722455,185.542,0.0383228
7,4,43,3.0497,12.9124,0.916667,69.791,0.865853,0.615776,186.176,20.23,0.82647,23.035,70.2499,5.4405,4.98712,117.104,0.871026,0.0818475,35.302,12.1097,208.061,180.15,4.06,True,0.0326358,0.722455,185.542,0.0383228
7,4,44,3.42174,5,0.916667,52.246,0.896482,0.615583,186.118,20.23,0.467397,11.6107,39.7287,7.94574,7.2836,16.8256,0.968181,0.0413353,19.0619,13.9382,207.941,186.415,4.08,True,0.0326358,0.722455,185.542,0.0383228
