strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
lhs,4,1,16,3.73575,7.72384,0.737297,64.5403,0.848957,0.616571,186.417,20.23,0.68737,15.6398,58.4264,7.56443,5.57723,44.8976,True,True,0.0062351,0.694954,185.577,0.613795
lhs,4,1,17,1.76574,5.91329,0.320615,54.1522,0.656027,0.613757,185.566,20.23,0.707203,34.0436,60.1122,10.1656,3.25925,218.869,True,True,0.00749868,0.656027,185.566,0.613757
lhs,4,2,18,2.93146,18.1491,0.468704,60.8837,0.788099,0.615399,186.062,20.23,1.19745,34.7209,101.783,5.60815,2.62856,385.485,False,True,0.00749868,0.656027,185.566,0.613757
lhs,4,2,19,2.52651,10.4222,0.449604,47.3736,0.748133,0.614266,185.72,20.23,0.940593,31.6446,79.9504,7.67116,3.44899,251.519,False,True,0.00749868,0.656027,185.566,0.613757
lhs,4,2,20,1.7521,13.9941,0.807477,52.0006,0.645916,0.613023,185.344,20.23,0.850274,41.2496,72.2733,5.16454,4.17025,386.338,False,True,0.00749868,0.656027,185.566,0.613757
lhs,4,2,21,2.25171,16.9603,0.552692,59.007,0.719304,0.614698,185.85,20.23,1.10437,41.6888,93.8713,5.53478,3.05903,512.534,False,True,0.00749868,0.656027,185.566,0.613757
lhs,4,2,22,3.42925,11.1555,0.337824,62.7704,0.823674,0.615437,186.074,20.23,1.04149,25.8151,88.5263,7.93565,2.68085,185.34,False,True,0.00749868,0.656027,185.566,0.613757
lhs,4,2,23,3.85345,16.5223,0.61048,57.3446,0.839067,0.615159,185.99,20.23,1.11812,24.6638,95.0405,5.75226,3.51164,181.626,True,True,0.00749868,0.656027,185.566,0.613757
lhs,4,2,24,3.01442,16.0822,0.488002,74.1432,0.807387,0.61531,186.035,20.23,1.13543,32.0166,96.5117,6.00114,2.92857,310.8,False,True,0.00749868,0.656027,185.566,0.613757
lhs,4,2,25,3.10509,15.9196,0.580461,50.3799,0.795304,0.614768,185.871,20.23,1.09745,30.042,93.2829,5.85964,3.40129,264.49,False,True,0.00749868,0.656027,185.566,0.613757
lhs,4,2,26,3.64244,6.33018,0.688819,77.5649,0.85402,0.61641,186.368,20.23,0.623854,14.5583,53.0276,8.37695,5.77021,35.3079,True,True,0.00749868,0.656027,185.566,0.613757
lhs,4,3,27,2.00376,10.2489,0.867897,78.7419,0.729681,0.614059,185.657,20.23,0.695845,29.5179,59.1468,5.77102,5.00865,161.902,True,True,0.00749868,0.656027,185.566,0.613757
lhs,4,3,28,1.50599,17.7963,0.623013,42.9945,0.554942,0.614346,185.744,20.23,1.04115,58.7639,88.4976,4.97281,3.09813,960.069,False,True,0.00749868,0.656027,185.566,0.613757
lhs,4,3,29,3.62614,17.3597,0.642566,54.3125,0.827489,0.615024,185.949,20.23,1.12215,26.3042,95.3827,5.4945,3.53058,207.334,True,True,0.00749868,0.656027,185.566,0.613757
lhs,4,3,30,3.79656,9.87391,0.296688,63.6965,0.840651,0.615596,186.122,20.23,1.00342,22.4652,85.2903,8.63795,2.56278,135.229,False,True,0.00749868,0.656027,185.566,0.613757
lhs,4,3,31,3.96512,6.89777,0.790365,50.9957,0.855179,0.616679,186.449,20.23,0.62569,13.4129,53.1837,7.71027,6.09393,30.0588,True,True,0.00749868,0.656027,185.566,0.613757
lhs,4,3,32,3.91764,9.11467,0.592268,57.8047,0.847945,0.615671,186.145,20.23,0.830807,18.0258,70.6186,7.74779,4.58877,72.0872,True,True,0.00749868,0.656027,185.566,0.613757
lhs,4,3,33,2.28409,8.74702,0.373942,73.0927,0.747116,0.61453,185.8,20.23,0.873798,32.5175,74.2728,8.49121,3.17522,246.726,True,True,0.00749868,0.656027,185.566,0.613757
lhs,4,3,34,4.13821,9.50683,0.411705,46.2757,0.844323,0.615256,186.019,20.23,0.947054,19.4528,80.4996,8.46755,3.48614,95.6986,True,True,0.00749868,0.656027,185.566,0.613757
lhs,4,3,35,4.25555,12.4183,0.36508,79.5241,0.863308,0.61582,186.189,20.23,1.09021,21.7757,92.6674,7.46215,2.72428,138.045,False,True,0.00749868,0.656027,185.566,0.613757
lhs,4,4,36,2.09086,9.15184,0.269175,52.5914,0.69057,0.615111,185.975,20.23,0.944994,38.4169,80.3245,8.77687,2.36251,372.429,False,True,0.00749868,0.656027,185.566,0.613757
lhs,4,4,37,1.92586,11.8887,0.570227,70.2846,0.692924,0.613818,185.584,20.23,0.904544,39.923,76.8862,6.46718,3.68777,384.986,False,True,0.00749868,0.656027,185.566,0.613757
lhs,4,4,38,4.35015,5.18388,0.890234,48.8298,0.902687,0.616374,186.357,20.23,0.497881,9.72836,42.3199,8.16374,7.26764,12.5827,True,True,0.00749868,0.656027,185.566,0.613757
lhs,4,4,39,3.18038,5.68352,0.511819,42.0916,0.812996,0.615958,186.231,20.23,0.646976,17.2913,54.993,9.67587,4.9523,51.655,True,True,0.00749868,0.656027,185.566,0.613757
lhs,4,4,40,2.86724,13.1101,0.28131,65.4086,0.787599,0.615748,186.168,20.23,1.12789,33.4366,95.8705,7.31271,2.05713,336.727,False,True,0.00749868,0.656027,185.566,0.613757
lhs,4,4,41,3.47715,17.6308,0.660641,72.463,0.833533,0.615108,185.974,20.23,1.11537,27.2656,94.8068,5.37733,3.55249,221.422,True,True,0.00749868,0.656027,185.566,0.613757
lhs,4,4,42,3.25563,10.6668,0.670256,61.5238,0.822217,0.61513,185.981,20.23,0.854982,22.3224,72.6734,6.81305,4.56649,113.764,True,True,0.00749868,0.656027,185.566,0.613757
lhs,4,4,43,4.14415,13.6934,0.396894,43.8884,0.838324,0.615536,186.104,20.23,1.12871,23.1508,95.9404,7.00631,2.78077,161.541,False,True,0.00749868,0.656027,185.566,0.613757
lhs,4,4,44,2.78761,11.3177,0.768542,45.7879,0.783078,0.614726,185.859,20.23,0.822548,25.0812,69.9166,6.17762,4.74776,138.174,True,True,0.00749868,0.656027,185.566,0.613757
