R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,F_peak_N,SEA_J_per_g,eta,feasible,pareto
35.28451233636588,64.39037159085274,40.91733869165182,9.605829890817404,4.424240057822317,4745.459952449084,0.006401708934760181,0.7332601052573403,1,0
33.2559105521068,90.41222840547562,53.48034169524908,9.938729010522366,4.770724426023662,4710.1553325289315,0.0013167447684151988,0.7324891128951625,1,0
30.49849382136017,71.9437356479466,66.61424327641726,7.7713370360434055,3.459033795632422,4757.394991546295,0.0022077068553522892,0.7328669647177688,1,0
28.54128018952906,101.30052146501839,45.1797054708004,11.328856978565454,4.065972535870969,4655.323458607401,0.0008693868788331669,0.7327528414552595,1,0
38.90176795423031,83.02734046243131,74.56335626542568,6.017899207770824,5.416568589396775,4784.327464117763,0.0015398392538955154,0.7324527517098637,1,0
39.37660107854754,94.2334917280823,47.96901065856218,7.9989678002893925,3.8204074623063207,4754.159774970856,0.0013173561712229343,0.7324610480523485,1,0
27.134439810179174,61.920734671875834,72.3551058396697,10.28511243313551,5.014820068143308,4723.367383712959,0.004122432421814898,0.7337750207564755,1,0
29.089400805532932,105.21943423897028,50.6837122887373,6.705525241792202,4.371758528985083,4772.3064331046435,0.00040840219435974736,0.7325450161479151,1,0
33.729335041716695,72.71136542782187,68.82005229592323,11.941853407770395,3.216250787489116,4680.162699056637,0.0038188198510873995,0.7338061834537748,1,1
35.75748565606773,100.01039480790496,76.86157390475273,10.788646414875984,3.4944230965338647,4681.543051580217,0.0010075128515287838,0.7325001208996333,1,0
31.015467550605536,80.75911331921816,43.7457063049078,7.120432432740927,4.649863857310265,4765.662108253143,0.0013649163944281161,0.7326727443997855,1,0
25.413508522324264,85.8017938118428,64.45944871753454,9.164148833602667,5.293269613292068,4728.2835554966705,0.0009189030308239893,0.7324998531297964,1,0
37.55358569789678,66.74582556821406,55.093183405697346,8.35822843015194,4.098923392128199,4762.232744199095,0.005725576609124012,0.7330669320445513,1,0
37.22711505368352,98.81610613316298,41.512003019452095,6.147203855216503,4.833768784999847,4781.642218295334,0.0007645325149369925,0.7326735987138255,1,0
25.094472905620933,78.7851126305759,78.39825540781021,11.387059483677149,3.3279149252921343,4684.917342708402,0.0013561456285107044,0.7326493880187247,1,0
