strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
random,6,1,17,4.36386,17.1231,0.76163,61.3473,0.859028,0.61544,186.075,20.23,1.08065,21.0491,91.8551,5.36441,4.08569,127.855,True,True,0.00755547,0.657726,185.419,0.613273
random,6,2,18,4.01971,13.4118,0.515046,61.0528,0.847955,0.615258,186.02,20.23,1.06494,22.519,90.5197,6.74927,3.47619,144.208,True,True,0.00755547,0.657726,185.419,0.613273
random,6,2,19,2.07589,12.6376,0.459083,71.256,0.712238,0.614623,185.828,20.23,0.997806,40.8564,84.8135,6.7112,3.081,444.77,False,True,0.00755547,0.657726,185.419,0.613273
random,6,2,20,3.89981,18.2506,0.806649,42.3705,0.833453,0.615145,185.985,20.23,1.08271,23.5986,92.0299,5.04257,4.06758,161.009,True,True,0.00755547,0.657726,185.419,0.613273
random,6,2,21,3.60054,15.7757,0.831495,59.6669,0.834416,0.61517,185.993,20.23,0.986481,23.2884,83.8509,5.31518,4.41955,142.868,True,True,0.00755547,0.657726,185.419,0.613273
random,6,2,22,2.88014,12.0775,0.353289,78.2782,0.801647,0.615491,186.09,20.23,1.05534,31.1457,89.7041,7.42736,2.624,273.374,False,True,0.00755547,0.657726,185.419,0.613273
random,6,2,23,4.36231,8.50644,0.888224,48.3287,0.862129,0.616678,186.449,20.23,0.679758,13.2451,57.7794,6.79243,6.0332,31.8446,True,True,0.00755547,0.657726,185.419,0.613273
random,6,2,24,1.74576,14.7631,0.794271,47.9891,0.636855,0.61315,185.382,20.23,0.88379,43.0313,75.1222,5.08852,4.04166,437.005,False,True,0.00755547,0.657726,185.419,0.613273
random,6,2,25,4.2659,10.3298,0.373912,52.023,0.849789,0.615389,186.059,20.23,1.00337,19.9927,85.2866,8.25639,3.08716,107.096,True,True,0.00755547,0.657726,185.419,0.613273
random,6,2,26,1.82715,15.2909,0.440209,67.7318,0.660014,0.614958,185.929,20.23,1.08149,50.3116,91.927,6.01186,2.64647,731.02,False,True,0.00755547,0.657726,185.419,0.613273
random,6,3,27,2.83662,6.66631,0.641497,78.687,0.816067,0.615676,186.146,20.23,0.645016,19.328,54.8264,8.2244,5.27593,64.3451,True,True,0.00755547,0.657726,185.419,0.613273
random,6,3,28,2.03612,17.8343,0.328714,63.0571,0.685526,0.615489,186.089,20.23,1.21544,50.7397,103.312,5.79289,1.9042,835.599,False,True,0.00755547,0.657726,185.419,0.613273
random,6,3,29,2.00337,18.2796,0.616526,74.8689,0.701716,0.614711,185.854,20.23,1.08697,46.1186,92.3928,5.05441,3.11618,617.362,False,True,0.00755547,0.657726,185.419,0.613273
random,6,3,30,3.55176,10.9808,0.423075,74.8842,0.83932,0.615252,186.018,20.23,0.997495,23.8719,84.7871,7.72138,3.26672,151.793,True,True,0.00755547,0.657726,185.419,0.613273
random,6,3,31,4.0673,15.4538,0.787911,41.6695,0.841229,0.615411,186.066,20.23,1.00938,21.0945,85.7976,5.55189,4.37439,119.94,True,True,0.00755547,0.657726,185.419,0.613273
random,6,3,32,2.13517,12.3938,0.302375,63.6099,0.706902,0.615359,186.05,20.23,1.06994,42.5937,90.9446,7.33789,2.21879,518.343,False,True,0.00755547,0.657726,185.419,0.613273
random,6,3,33,4.24704,9.71723,0.710251,48.0759,0.853547,0.616309,186.337,20.23,0.811107,16.2334,68.9441,7.09504,5.03925,57.0779,True,True,0.00755547,0.657726,185.419,0.613273
random,6,3,34,3.80977,16.9526,0.79349,57.6298,0.840127,0.615169,185.993,20.23,1.05148,23.4596,89.3757,5.2721,4.18336,154.529,True,True,0.00755547,0.657726,185.419,0.613273
random,6,3,35,2.50991,6.11663,0.815321,76.1528,0.797661,0.616127,186.282,20.23,0.541174,18.3272,45.9998,7.52044,6.13157,48.54,True,True,0.00755547,0.657726,185.419,0.613273
random,6,4,36,3.1196,15.1884,0.401927,70.2381,0.810214,0.615541,186.105,20.23,1.15067,31.3525,97.8072,6.43962,2.58826,302.041,False,True,0.00755547,0.657726,185.419,0.613273
random,6,4,37,2.22432,14.7209,0.257981,55.3879,0.704468,0.615605,186.125,20.23,1.17634,44.9526,99.9889,6.79233,1.75229,634.762,False,True,0.00755547,0.657726,185.419,0.613273
random,6,4,38,2.19075,5.53895,0.42299,76.7422,0.753273,0.614148,185.684,20.23,0.642651,24.9345,54.6254,9.86205,4.17155,106.695,True,True,0.00755547,0.657726,185.419,0.613273
random,6,4,39,2.37736,6.55237,0.694537,70.891,0.775715,0.61537,186.054,20.23,0.604136,21.6002,51.3516,7.8371,5.44315,75.2695,True,True,0.00755547,0.657726,185.419,0.613273
random,6,4,40,2.49989,17.3097,0.714753,61.5018,0.756443,0.614246,185.714,20.23,1.04995,35.6998,89.2456,5.15582,3.68514,357.328,False,True,0.00755547,0.657726,185.419,0.613273
random,6,4,41,4.10012,15.7866,0.652838,50.0513,0.844499,0.615223,186.009,20.23,1.08447,22.4822,92.1799,5.83914,3.81201,146.374,True,True,0.00755547,0.657726,185.419,0.613273
random,6,4,42,3.01525,13.2743,0.847919,77.5552,0.819252,0.615065,185.961,20.23,0.869134,24.501,73.8764,5.56538,4.71899,139.323,True,True,0.00755547,0.657726,185.419,0.613273
random,6,4,43,1.67806,12.0232,0.874797,57.2408,0.646842,0.612729,185.255,20.23,0.741434,37.5564,63.0219,5.24171,4.58543,279.26,False,True,0.00755547,0.657726,185.419,0.613273
random,6,4,44,3.68601,8.06337,0.830768,46.9748,0.840728,0.616697,186.455,20.23,0.668193,15.4087,56.7964,7.04375,5.85172,42.3643,True,True,0.00755547,0.657726,185.419,0.613273
