strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
lhs,9,2,24,2.54842,5.64039,0.615755,65.5835,0.789089,0.615709,186.156,20.23,0.585133,19.5166,49.7363,8.81789,5.42966,59.5155,True,True,0.00465206,0.743553,185.612,0.613911
lhs,9,2,25,2.86837,17.5878,0.857185,54.9372,0.787269,0.614366,185.75,20.23,1.00926,29.9081,85.7874,4.87767,4.18106,241.074,True,True,0.00465206,0.743553,185.612,0.613911
lhs,9,2,26,4.2571,8.38322,0.315792,76.8737,0.863201,0.615597,186.122,20.23,0.919815,18.3656,78.1843,9.32628,2.94517,82.8476,False,True,0.00465206,0.743553,185.612,0.613911
lhs,9,3,27,2.96024,11.106,0.77592,62.6055,0.807028,0.615047,185.956,20.23,0.814798,23.396,69.2579,6.2361,4.83871,119.097,True,True,0.00465206,0.743553,185.612,0.613911
lhs,9,3,28,1.59248,9.23246,0.294531,67.7788,0.615707,0.614864,185.9,20.23,0.897063,47.8817,76.2504,8.25894,2.43251,549.199,False,True,0.00465206,0.743553,185.612,0.613911
lhs,9,3,29,2.69283,10.6364,0.885184,60.4865,0.789666,0.615216,186.007,20.23,0.738243,23.3028,62.7506,5.89959,5.22222,107.05,True,True,0.00465206,0.743553,185.612,0.613911
lhs,9,3,30,2.11216,17.0049,0.355939,61.6811,0.697111,0.615436,186.074,20.23,1.18891,47.8453,101.057,5.94282,2.11528,726.768,False,True,0.00465206,0.743553,185.612,0.613911
lhs,9,3,31,3.44483,9.92773,0.582539,51.8677,0.825044,0.615143,185.985,20.23,0.869638,21.458,73.9192,7.44574,4.33743,106.927,True,True,0.00465206,0.743553,185.612,0.613911
lhs,9,3,32,2.83811,14.5515,0.7514,59.4372,0.789985,0.614406,185.762,20.23,0.960429,28.7644,81.6365,5.61019,4.2155,212.2,True,True,0.00465206,0.743553,185.612,0.613911
lhs,9,3,33,3.93152,18.0934,0.65777,63.9689,0.845998,0.615244,186.015,20.23,1.13965,24.6394,96.87,5.3539,3.52164,184.756,True,True,0.00465206,0.743553,185.612,0.613911
lhs,9,3,34,2.00281,14.0182,0.278728,55.719,0.671443,0.615424,186.07,20.23,1.13694,48.2521,96.6398,6.89387,1.92151,706.866,False,True,0.00465206,0.743553,185.612,0.613911
lhs,9,3,35,3.03304,6.57348,0.795999,76.1152,0.829962,0.616317,186.34,20.23,0.58717,16.4553,49.9094,7.59255,6.04366,42.4564,True,True,0.00465206,0.743553,185.612,0.613911
lhs,9,4,36,1.66437,6.80698,0.732904,50.5458,0.659538,0.613353,185.444,20.23,0.571912,29.2078,48.6125,7.14157,5.23408,130.285,True,True,0.00747786,0.659538,185.444,0.613353
lhs,9,4,37,3.85728,13.7788,0.419368,72.7778,0.847812,0.615582,186.117,20.23,1.1132,24.5308,94.6221,6.86721,2.87989,178.882,False,True,0.00747786,0.659538,185.444,0.613353
lhs,9,4,38,1.79501,15.1766,0.56985,41.8255,0.624845,0.614209,185.702,20.23,1.02137,48.3657,86.8167,5.72044,3.2598,638.011,False,True,0.00747786,0.659538,185.444,0.613353
lhs,9,4,39,3.73212,15.408,0.896914,47.6446,0.83422,0.615405,186.064,20.23,0.944981,21.5222,80.3233,5.21309,4.67569,116.887,True,True,0.00747786,0.659538,185.444,0.613353
lhs,9,4,40,3.9679,10.47,0.325086,53.4348,0.839885,0.6155,186.093,20.23,1.02556,21.9695,87.1729,8.32598,2.70666,132.182,False,True,0.00747786,0.659538,185.444,0.613353
lhs,9,4,41,3.415,14.9783,0.521923,50.8509,0.813898,0.615012,185.945,20.23,1.1036,27.4688,93.8059,6.26278,3.26869,222.362,True,True,0.00747786,0.659538,185.444,0.613353
lhs,9,4,42,4.32834,10.0648,0.452156,57.6505,0.856517,0.615389,186.059,20.23,0.958664,18.8263,81.4865,8.09615,3.66072,90.7325,True,True,0.00747786,0.659538,185.444,0.613353
lhs,9,4,43,2.19179,8.0227,0.409172,44.3399,0.710871,0.613838,185.59,20.23,0.823091,31.9203,69.9627,8.72059,3.56822,223.95,True,True,0.00747786,0.659538,185.444,0.613353
lhs,9,4,44,2.42819,15.6925,0.260174,59.9905,0.736547,0.615729,186.162,20.23,1.20661,42.2379,102.561,6.5357,1.70042,574.829,False,True,0.00747786,0.659538,185.444,0.613353
