strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
random,5,1,10,2.80078,15.6525,0.407011,52.7914,0.769372,0.615341,186.045,20.23,1.15938,35.1858,98.5477,6.29596,2.56252,383.294,False,True,0.0039311,0.764637,185.72,0.614266
random,5,1,11,3.81965,11.7609,0.58759,49.4478,0.836933,0.615206,186.004,20.23,0.963682,21.4452,81.913,6.96485,4.09248,118.348,True,True,0.0039311,0.764637,185.72,0.614266
random,5,1,12,1.54216,17.443,0.307217,73.7971,0.594661,0.615213,186.006,20.23,1.17142,64.5661,99.5709,5.70837,1.75371,1304.04,False,True,0.0039311,0.764637,185.72,0.614266
random,5,1,13,2.56685,17.6803,0.516284,77.4577,0.773673,0.615265,186.022,20.23,1.14782,38.0093,97.5643,5.51825,2.84898,442.814,False,True,0.0039311,0.764637,185.72,0.614266
random,5,1,14,3.11286,8.2018,0.744281,66.9756,0.823313,0.615955,186.231,20.23,0.696323,19.0138,59.1874,7.21639,5.37102,67.2231,True,True,0.0039311,0.764637,185.72,0.614266
random,5,1,15,3.4842,11.1843,0.397926,65.6376,0.829755,0.615215,186.007,20.23,1.018,24.835,86.5301,7.73673,3.07864,167.667,True,True,0.0039311,0.764637,185.72,0.614266
random,5,1,16,1.81056,14.2296,0.673591,55.0605,0.652572,0.613555,185.505,20.23,0.93526,43.9075,79.4971,5.58673,3.76317,481.48,False,True,0.0039311,0.764637,185.72,0.614266
random,5,1,17,3.81572,7.58701,0.510306,71.9174,0.852176,0.615623,186.13,20.23,0.779785,17.3707,66.2817,8.73622,4.45814,62.8317,True,True,0.0039311,0.764637,185.72,0.614266
random,5,2,18,2.60338,14.5101,0.658345,77.64,0.783992,0.614472,185.782,20.23,0.994651,32.4752,84.5453,5.82665,3.83595,280.12,False,True,0.0039311,0.764637,185.72,0.614266
random,5,2,19,4.37586,14.649,0.789229,46.1146,0.853307,0.615646,186.137,20.23,0.985069,19.1347,83.7309,5.7158,4.51108,96.3118,True,True,0.0039311,0.764637,185.72,0.614266
random,5,2,20,3.56738,16.3017,0.517484,62.13,0.829181,0.615276,186.025,20.23,1.14539,27.2912,97.3582,5.97229,3.09056,227.808,True,True,0.0039311,0.764637,185.72,0.614266
random,5,2,21,2.89051,17.7803,0.461519,56.0834,0.77995,0.615351,186.048,20.23,1.19216,35.0573,101.334,5.69921,2.63029,391.257,False,True,0.0039311,0.764637,185.72,0.614266
random,5,2,22,1.50267,10.6025,0.670957,77.3984,0.621295,0.613064,185.356,20.23,0.757842,42.8682,64.4166,6.07563,4.07649,371.892,False,True,0.0039311,0.764637,185.72,0.614266
random,5,2,23,4.17866,9.36466,0.909241,47.507,0.855174,0.616698,186.455,20.23,0.709649,14.4353,60.3201,6.44125,5.85665,39.4877,True,True,0.0039311,0.764637,185.72,0.614266
random,5,2,24,3.88743,7.09679,0.520066,42.9389,0.840433,0.615968,186.234,20.23,0.748627,16.369,63.6333,8.96648,4.66316,53.5645,True,True,0.0039311,0.764637,185.72,0.614266
random,5,2,25,3.98831,16.0506,0.343193,61.0843,0.843088,0.615922,186.22,20.23,1.21468,25.8877,103.248,6.43265,2.20764,217.379,False,True,0.0039311,0.764637,185.72,0.614266
random,5,2,26,2.24861,11.557,0.618804,44.2505,0.718499,0.613652,185.534,20.23,0.888476,33.5854,75.5204,6.5346,4.04364,267.618,False,True,0.0039311,0.764637,185.72,0.614266
random,5,3,27,4.00669,8.71595,0.548082,42.2903,0.842341,0.615684,186.148,20.23,0.833482,17.6819,70.846,8.12831,4.45498,69.5864,True,True,0.0039311,0.764637,185.72,0.614266
random,5,3,28,1.50796,7.60213,0.477783,77.1245,0.624615,0.613286,185.423,20.23,0.706608,39.8297,60.0617,7.90064,3.7748,299.338,False,True,0.0039311,0.764637,185.72,0.614266
random,5,3,29,4.08021,11.4067,0.553173,66.6797,0.854953,0.615384,186.058,20.23,0.969033,20.1871,82.3678,7.22101,3.99447,105.452,True,True,0.0039311,0.764637,185.72,0.614266
random,5,3,30,3.99039,9.4973,0.779103,55.9595,0.851171,0.616501,186.395,20.23,0.765173,16.2991,65.0397,6.84823,5.33548,54.2818,True,True,0.0039311,0.764637,185.72,0.614266
random,5,3,31,3.22276,14.8329,0.584238,67.631,0.818019,0.61489,185.908,20.23,1.06323,28.0426,90.3746,6.09285,3.55967,223.272,True,True,0.0039311,0.764637,185.72,0.614266
random,5,3,32,3.52221,5.07617,0.276044,45.9615,0.824299,0.614997,185.941,20.23,0.702728,16.9586,59.7319,11.7671,3.24824,53.9682,True,True,0.0039311,0.764637,185.72,0.614266
random,5,3,33,2.11954,7.70953,0.282644,48.6885,0.696128,0.614724,185.858,20.23,0.861381,34.544,73.2174,9.497,2.68427,274.479,False,True,0.0039311,0.764637,185.72,0.614266
random,5,3,34,3.24275,16.8143,0.483003,54.6562,0.804599,0.615276,186.025,20.23,1.16822,30.6218,99.2987,5.9056,2.85242,292.519,False,True,0.0039311,0.764637,185.72,0.614266
random,5,3,35,2.70855,14.0712,0.773516,77.6383,0.795863,0.614533,185.801,20.23,0.923435,28.9793,78.492,5.57819,4.31482,207.086,True,True,0.0039311,0.764637,185.72,0.614266
random,5,4,36,2.58953,14.4237,0.477756,72.9601,0.773896,0.614998,185.941,20.23,1.07583,35.3135,91.4454,6.33996,3.02895,358.256,False,True,0.0039311,0.764637,185.72,0.614266
random,5,4,37,2.16888,16.6135,0.586737,69.0138,0.721628,0.614582,185.815,20.23,1.07061,41.9579,91.0018,5.47758,3.2139,503.301,False,True,0.0039311,0.764637,185.72,0.614266
random,5,4,38,3.05148,9.21495,0.579535,42.018,0.798184,0.61486,185.899,20.23,0.825894,23.0056,70.201,7.61816,4.41499,116.724,True,True,0.0039311,0.764637,185.72,0.614266
random,5,4,39,1.62468,12.0662,0.568116,73.3255,0.635793,0.613819,185.585,20.23,0.887085,46.4105,75.4022,6.24906,3.55019,510.231,False,True,0.0039311,0.764637,185.72,0.614266
random,5,4,40,1.55836,12.4251,0.577091,63.9199,0.607961,0.613726,185.557,20.23,0.894217,48.7748,76.0085,6.11732,3.53026,568.071,False,True,0.0039311,0.764637,185.72,0.614266
random,5,4,41,3.61578,11.9965,0.625359,59.6714,0.835374,0.615144,185.985,20.23,0.948236,22.2912,80.6,6.71861,4.20154,125.821,True,True,0.0039311,0.764637,185.72,0.614266
random,5,4,42,3.2841,8.30836,0.618409,66.8955,0.829427,0.615491,186.09,20.23,0.761251,19.7029,64.7063,7.7881,4.81623,78.9146,True,True,0.0039311,0.764637,185.72,0.614266
random,5,4,43,2.05423,18.2049,0.74764,78.2133,0.71767,0.614282,185.725,20.23,1.02821,42.5455,87.398,4.8008,3.58927,497.002,False,True,0.0039311,0.764637,185.72,0.614266
random,5,4,44,2.35244,10.9132,0.424292,41.8677,0.719128,0.614391,185.758,20.23,0.97045,35.0649,82.4883,7.55855,3.20704,318.631,False,True,0.0039311,0.764637,185.72,0.614266
