strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
heuristic,1,2,21,2.68668,12.3279,0.25,70.1405,0.776605,0.615794,186.182,20.23,1.10387,34.9239,93.8292,7.61112,1.90278,359.528,False,True,0,inf,inf,inf
heuristic,1,2,22,3.70168,12.3279,0.268373,70.1405,0.838972,0.61596,186.232,20.23,1.11687,25.6462,94.9341,7.70074,2.06667,196.164,False,True,0,inf,inf,inf
heuristic,1,2,23,1.67168,12.3279,0.268373,70.1405,0.628009,0.615254,186.019,20.23,1.04863,53.3198,89.1335,7.23022,1.94039,796.101,False,True,0,inf,inf,inf
heuristic,1,2,24,2.68668,14.6612,0.268373,70.1405,0.775082,0.615835,186.194,20.23,1.17611,37.2091,99.969,6.81858,1.82992,434.825,False,True,0,inf,inf,inf
heuristic,1,2,25,2.68668,9.99458,0.268373,70.1405,0.779819,0.615541,186.105,20.23,0.996937,31.5407,84.7396,8.47855,2.27541,264.837,False,True,0,inf,inf,inf
heuristic,1,2,26,3.19418,12.3279,0.268373,70.1405,0.814102,0.615862,186.202,20.23,1.10882,29.5068,94.25,7.64525,2.05178,257.796,False,True,0,inf,inf,inf
heuristic,1,3,27,2.17918,12.3279,0.268373,70.1405,0.719732,0.615552,186.109,20.23,1.07905,42.0889,91.7192,7.43996,1.99668,510.441,False,True,0,inf,inf,inf
heuristic,1,3,28,2.68668,12.3279,0.268373,77.1405,0.782663,0.615802,186.184,20.23,1.09338,34.592,92.9375,7.53878,2.0232,349.374,False,True,0,inf,inf,inf
heuristic,1,3,29,2.68668,12.3279,0.268373,63.1405,0.770363,0.615683,186.148,20.23,1.10078,34.8261,93.5664,7.5898,2.0369,356.516,False,True,0,inf,inf,inf
heuristic,1,3,30,2.37927,11.0466,0.339361,56.1245,0.733664,0.615033,185.952,20.23,1.01263,36.1764,86.0732,7.7918,2.64423,353.889,False,True,0,inf,inf,inf
heuristic,1,3,31,2.37927,11.0466,0.339361,70.1245,0.749585,0.615162,185.991,20.23,1.00539,35.9177,85.4578,7.73609,2.62533,346.354,False,True,0,inf,inf,inf
heuristic,1,3,32,2.37927,11.0466,0.339361,42.1245,0.717105,0.614994,185.94,20.23,1.01885,36.3989,86.6027,7.83973,2.6605,360.461,False,True,0,inf,inf,inf
heuristic,1,3,33,2.37927,11.0466,0.572694,56.1245,0.744779,0.613896,185.608,20.23,0.895301,31.9849,76.1006,6.88903,3.94531,244.584,True,True,0.0046149,0.744779,185.608,0.613896
heuristic,1,3,34,3.39427,11.0466,0.572694,56.1245,0.823167,0.614941,185.924,20.23,0.928541,23.2527,78.926,7.1448,4.09179,134.066,True,True,0.0046149,0.744779,185.608,0.613896
heuristic,1,3,35,1.5,11.0466,0.572694,56.1245,0.588798,0.61339,185.455,20.23,0.836236,47.3867,71.08,6.43454,3.68503,501.43,False,True,0.0046149,0.744779,185.608,0.613896
heuristic,1,4,36,2.37927,15.7133,0.572694,56.1245,0.734744,0.614456,185.777,20.23,1.06698,38.1183,90.6934,5.77176,3.30546,413.992,False,True,0.0046149,0.744779,185.608,0.613896
heuristic,1,4,37,2.37927,6.37997,0.572694,56.1245,0.762346,0.614746,185.865,20.23,0.645388,23.0567,54.858,8.59847,4.92429,91.6186,True,True,0.0046149,0.744779,185.608,0.613896
heuristic,1,4,38,3.39427,11.0466,0.572694,56.1245,0.823167,0.614941,185.924,20.23,0.928541,23.2527,78.926,7.1448,4.09179,134.066,True,True,0.0046149,0.744779,185.608,0.613896
heuristic,1,4,39,1.5,11.0466,0.572694,56.1245,0.588798,0.61339,185.455,20.23,0.836236,47.3867,71.08,6.43454,3.68503,501.43,False,True,0.0046149,0.744779,185.608,0.613896
heuristic,1,4,40,2.37927,11.0466,0.572694,70.1245,0.757635,0.614074,185.662,20.23,0.891722,31.857,75.7964,6.86149,3.92954,241.662,True,True,0.0046149,0.744779,185.608,0.613896
heuristic,1,4,41,2.37927,11.0466,0.572694,42.1245,0.732015,0.613832,185.589,20.23,0.898073,32.0839,76.3362,6.91036,3.95752,246.863,True,True,0.00503489,0.732015,185.589,0.613832
heuristic,1,4,42,2.37927,15.7133,0.572694,42.1245,0.719326,0.614405,185.762,20.23,1.07031,38.2372,90.9765,5.78977,3.31577,417.88,False,True,0.00503489,0.732015,185.589,0.613832
heuristic,1,4,43,2.37927,6.37997,0.572694,42.1245,0.75222,0.614748,185.865,20.23,0.647138,23.1192,55.0067,8.62178,4.93765,92.3659,True,True,0.00503489,0.732015,185.589,0.613832
heuristic,1,4,44,2.37927,11.0466,0.806028,42.1245,0.744002,0.614194,185.698,20.23,0.777315,27.7698,66.0718,5.98117,4.82099,160.071,True,True,0.00503489,0.732015,185.589,0.613832
