strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
lhs,0,3,35,3.20439,14.3055,0.252248,44.3151,0.788761,0.615919,186.22,20.23,1.19177,31.6131,101.301,7.08124,1.78622,318.051,False,True,0.00556042,0.716181,185.561,0.613741
lhs,0,4,36,1.66714,5.02668,0.812325,45.4909,0.750706,0.614828,185.89,20.23,0.448903,22.8876,38.1567,7.59084,6.16623,62.7944,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,4,37,2.50434,9.19858,0.412815,47.6755,0.747727,0.61424,185.712,20.23,0.897954,30.4775,76.3261,8.2976,3.42538,222.732,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,4,38,4.07271,6.28811,0.690387,68.7088,0.862704,0.616648,186.44,20.23,0.627742,13.1014,53.358,8.48554,5.85831,28.7728,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,4,39,2.59918,17.1106,0.622374,56.836,0.759355,0.614534,185.801,20.23,1.09238,35.7237,92.8522,5.4266,3.37737,372.267,False,True,0.00556042,0.716181,185.561,0.613741
lhs,0,4,40,4.24657,13.4653,0.702017,60.4654,0.856812,0.615541,186.105,20.23,0.981959,19.655,83.4665,6.19866,4.35156,101.3,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,4,41,3.64112,15.2789,0.497854,61.455,0.832317,0.615271,186.024,20.23,1.1262,26.2904,95.7266,6.2653,3.1192,207.863,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,4,42,2.28098,8.40424,0.393047,78.2267,0.753401,0.614445,185.774,20.23,0.844421,31.467,71.7757,8.54043,3.35679,223.274,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,4,43,4.31519,8.20512,0.711036,57.0557,0.860631,0.616648,186.44,20.23,0.73371,14.4525,62.3654,7.60079,5.40443,40.9242,True,True,0.00556042,0.716181,185.561,0.613741
lhs,0,4,44,2.1014,8.86417,0.369619,48.2238,0.694638,0.614254,185.716,20.23,0.885936,35.8354,75.3046,8.49539,3.14006,303.805,False,True,0.00556042,0.716181,185.561,0.613741
