strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
heuristic,8,1,15,2.58097,5,0.802644,49.6541,0.846778,0.615134,185.982,20.23,0.482835,15.9014,41.041,8.2082,6.58826,32.6014,0.856341,0.0506312,19.89,19.491,208.141,176.249,4.08,True,True,0.0147722,0.826157,185.753,0.0506312
heuristic,8,1,16,3.59597,5,0.802644,49.6541,0.900084,0.615551,186.108,20.23,0.502439,11.8764,42.7073,8.54146,6.85575,18.9245,0.954174,0.0470413,17.5878,12.9693,207.952,187.174,4.08,True,True,0.0147722,0.826157,185.753,0.0470413
heuristic,8,1,17,1.56597,5,0.802644,49.6541,0.904552,0.613788,185.575,20.23,0.444756,24.1411,37.8042,7.56085,6.06867,69.2156,0.932094,0.0660841,49.784,36.1542,208.52,188.618,4.06,True,True,0.0147722,0.826157,185.575,0.0470413
heuristic,8,2,18,2.58097,5,0.802644,63.6541,0.893191,0.615184,185.997,20.23,0.482497,15.8902,41.0122,8.20244,6.58364,32.5329,0.909574,0.0504952,19.8746,19.2748,208.065,185.842,4.08,True,True,0.0147722,0.826157,185.575,0.0470413
heuristic,8,2,19,2.58097,5,0.802644,40,0.84671,0.615091,185.969,20.23,0.482876,15.9027,41.0445,8.20889,6.58881,32.6097,0.864664,0.0491295,19.9104,19.895,208.188,176.275,4.06,True,True,0.0148418,0.826157,185.575,0.0470413
heuristic,8,2,20,3.59597,5,0.802644,40,0.873589,0.615423,186.07,20.23,0.502438,11.8764,42.7073,8.54145,6.85574,18.9244,0.932305,0.0473528,17.5836,13.684,207.99,181.697,4.06,True,True,0.0148755,0.826157,185.575,0.0470413
heuristic,8,2,21,1.56597,5,0.802644,40,0.969637,0.613586,185.514,20.23,0.445015,24.1551,37.8263,7.56525,6.0722,69.3365,1.01782,0.0668459,62.7677,35.1309,208.564,202.232,4.04,True,True,0.0148755,0.826157,185.514,0.0470413
heuristic,8,2,22,2.58097,5,0.916667,40,0.846312,0.615239,186.014,20.23,0.450605,14.8399,38.3014,7.66028,7.02192,26.4989,0.876556,0.0454435,21.0638,20.6982,208.181,176.186,4.06,True,True,0.0150171,0.826157,185.514,0.0454435
heuristic,8,2,23,2.58097,9.66667,0.916667,40,0.841119,0.614659,185.839,20.23,0.681039,22.4289,57.8883,5.98844,5.48941,91.4861,0.835053,0.0746034,33.6795,16.9128,208.215,175.134,4.06,True,True,0.0150389,0.826157,185.514,0.0454435
heuristic,8,2,24,3.8601,10.6398,0.420614,63.6361,0.723558,0.614381,185.755,20.23,0.991203,21.8265,84.2523,7.9186,3.33067,126.095,0.717361,0.178721,62.1811,6.70012,208.078,150.557,4.08,True,True,0.0258751,0.723558,185.514,0.0454435
heuristic,8,2,25,3.8601,10.6398,0.420614,77.6361,0.747731,0.614731,185.86,20.23,0.988361,21.7639,84.0107,7.8959,3.32112,125.013,0.738174,0.174414,58.8986,5.86643,208.039,155.557,4.08,True,True,0.0262128,0.723558,185.514,0.0454435
heuristic,8,2,26,3.8601,10.6398,0.420614,49.6361,0.726386,0.613912,185.613,20.23,0.993625,21.8798,84.4581,7.93795,3.33881,127.021,0.725159,0.183114,65.7566,7.39988,208.111,151.169,4.06,True,True,0.0262128,0.723558,185.514,0.0454435
heuristic,8,3,27,3.8601,10.6398,0.653947,63.6361,0.829466,0.615504,186.094,20.23,0.875382,19.276,74.4075,6.99332,4.57326,86.8565,0.824148,0.0958112,30.7357,7.0221,208.015,172.541,4.08,True,True,0.0262128,0.723558,185.514,0.0454435
heuristic,8,3,28,3.8601,10.6398,0.25,63.6361,0.596127,0.611413,184.857,20.23,1.05661,23.2666,89.8115,8.4411,2.11028,152.739,0.595033,0.389285,128.032,12.2894,208.245,124.141,4.06,False,True,0.0262128,0.723558,185.514,0.0454435
heuristic,8,3,29,3.8601,15.3065,0.420614,63.6361,0.638169,0.612521,185.192,20.23,1.16258,25.6003,98.8196,6.45607,2.71551,203.461,0.632756,0.252138,97.304,9.33429,208.175,132.851,4.08,False,True,0.0262128,0.723558,185.514,0.0454435
heuristic,8,3,30,3.8601,5.97312,0.420614,63.6361,0.83854,0.615455,186.079,20.23,0.714584,15.7353,60.7396,10.1688,4.27715,47.2465,0.834567,0.111776,28.8544,7.01793,207.989,174.407,4.08,True,True,0.0262128,0.723558,185.514,0.0454435
heuristic,8,3,31,4.4,10.6398,0.420614,63.6361,0.751722,0.614895,185.91,20.23,0.998603,19.2912,84.8813,7.97772,3.35554,99.2385,0.742213,0.174171,48.6991,5.81062,208.043,156.39,4.06,True,True,0.0262309,0.723558,185.514,0.0454435
heuristic,8,3,32,2.8451,10.6398,0.420614,63.6361,0.7467,0.612307,185.128,20.23,0.969441,28.9629,82.4025,7.74475,3.25755,217.158,0.74787,0.190141,109.221,10.1442,208.212,155.472,4.08,True,True,0.0262309,0.723558,185.128,0.0454435
heuristic,8,3,33,4.3676,10.6398,0.420614,63.6361,0.749849,0.614871,185.903,20.23,0.998212,19.4267,84.848,7.9746,3.35423,100.598,0.740312,0.174384,49.3532,5.85342,208.044,156.002,4.06,True,True,0.026231,0.723558,185.128,0.0454435
heuristic,8,3,34,3.3526,10.6398,0.420614,63.6361,0.726342,0.613576,185.511,20.23,0.982002,24.8971,83.4701,7.84509,3.29975,162.547,0.725896,0.184032,81.0417,8.02319,208.131,151.174,4.08,True,True,0.026231,0.723558,185.128,0.0454435
heuristic,8,3,35,3.8601,10.6398,0.53728,63.6361,0.792669,0.615194,186,20.23,0.936725,20.6268,79.6216,7.48338,4.02067,106.425,0.786559,0.123963,41.7692,5.39662,208.027,164.897,4.06,True,True,0.0279123,0.723558,185.128,0.0454435
