strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
lhs,9,1,10,2.27518,7.3617,0.828109,51.0237,0.82727,0.614919,185.917,20.23,0.595486,22.2472,50.6163,6.87563,5.69378,78.7027,0.822585,0.0693871,34.6372,18.6865,208.263,172.29,4.06,True,True,0.0223773,0.778414,184.871,0.0693871
lhs,9,1,11,1.50554,9.5323,0.355167,42.0119,0.60601,0.607905,183.797,20.23,0.896898,50.6372,76.2363,7.99769,2.84052,614.118,0.607064,0.220317,300.197,35.4131,208.704,126.477,4.06,False,True,0.0223773,0.778414,184.871,0.0693871
lhs,9,1,12,3.94921,7.74271,0.819121,66.4785,0.896668,0.615675,186.146,20.23,0.660278,14.2113,56.1237,7.24858,5.93747,35.6095,0.901707,0.0581299,16.3848,10.6189,207.986,186.495,4.08,True,True,0.0223773,0.778414,184.871,0.0581299
lhs,9,1,13,2.0827,9.93605,0.901847,45.3116,0.847158,0.613728,185.557,20.23,0.676142,27.595,57.4721,5.7842,5.21647,137.489,0.84647,0.0836581,54.3611,20.6694,208.321,176.481,4.06,True,True,0.0223773,0.778414,184.871,0.0581299
lhs,9,1,14,3.05285,10.8983,0.860975,65.3562,0.867503,0.615728,186.162,20.23,0.770986,21.4664,65.5338,6.01322,5.17723,94.8712,0.874925,0.0772729,31.4522,13.0002,208.078,180.508,4.06,True,True,0.0223773,0.778414,184.871,0.0581299
lhs,9,1,15,3.28978,15.9111,0.47932,49.3416,0.692502,0.611464,184.872,20.23,1.14756,29.6501,97.5424,6.13047,2.93846,269.399,0.694479,0.224693,118.664,11.5297,208.25,144.213,4.08,False,True,0.0223773,0.778414,184.871,0.0581299
lhs,9,1,16,1.85155,10.436,0.495915,48.8726,0.787157,0.609133,184.168,20.23,0.884569,40.6082,75.1883,7.20473,3.57293,389.519,0.785826,0.163516,172.983,18.5994,208.473,164.101,4.06,False,True,0.0223773,0.778414,184.871,0.0581299
lhs,9,1,17,2.59739,13.1279,0.525448,66.7727,0.767831,0.611978,185.028,20.23,1.01154,33.1026,85.9805,6.54945,3.44139,295.989,0.774585,0.171038,119.157,10.6215,208.237,159.891,4.08,False,True,0.0223773,0.778414,184.871,0.0581299
lhs,9,2,18,2.33757,17.2997,0.257301,43.809,0.47517,0.611012,184.736,20.23,1.25384,45.5927,106.576,6.1606,1.58513,695.988,0.472542,0.497088,350.168,41.9878,208.645,99.142,4.08,False,True,0.0223773,0.778414,184.871,0.0581299
lhs,9,2,19,3.53041,6.62106,0.333142,42.715,0.798843,0.613963,185.628,20.23,0.799707,19.2542,67.9751,10.2665,3.42021,79.168,0.803117,0.183055,64.9167,7.5059,208.112,166.249,4.08,True,True,0.0223773,0.778414,184.871,0.0581299
lhs,9,2,20,1.61528,11.1696,0.700597,59.5479,0.772729,0.610475,184.573,20.23,0.782863,41.1961,66.5434,5.95753,4.17383,354.787,0.768875,0.127301,147.543,16.4785,208.45,161.075,4.06,False,True,0.0223773,0.778414,184.871,0.0581299
lhs,9,2,21,3.2195,9.2649,0.791696,52.5633,0.852405,0.615343,186.045,20.23,0.732548,19.3405,62.2666,6.7207,5.32075,73.171,0.863197,0.0761497,27.3545,11.913,208.089,177.376,4.08,True,True,0.0223773,0.778414,184.871,0.0581299
lhs,9,2,22,3.43016,16.9325,0.770432,62.9655,0.776651,0.614782,185.876,20.23,1.05017,26.0234,89.2642,5.27176,4.06153,189.913,0.773845,0.121984,55.9044,6.3097,208.079,161.605,4.06,True,True,0.0226636,0.776651,184.871,0.0581299
lhs,9,2,23,3.85763,8.761,0.870392,56.5232,0.882009,0.615637,186.134,20.23,0.690579,15.2164,58.6992,6.70006,5.83168,42.6979,0.888471,0.062454,16.9544,11.813,208.013,183.469,4.08,True,True,0.0227366,0.776651,184.871,0.0581299
lhs,9,2,24,1.7633,17.6523,0.614601,61.9794,0.70274,0.607984,183.821,20.23,1.05859,51.0295,89.9802,5.09735,3.13284,736.104,0.702004,0.192946,242.849,23.1315,208.559,146.563,4.06,False,True,0.0227366,0.776651,184.871,0.0581299
lhs,9,2,25,3.6938,18.1422,0.564537,78.6715,0.692108,0.61348,185.482,20.23,1.17205,26.9707,99.6243,5.49131,3.10005,227.667,0.683392,0.193973,81.8959,7.22524,208.102,144.029,4.08,True,True,0.0303763,0.692108,184.871,0.0581299
lhs,9,2,26,2.52971,8.48829,0.721129,58.3144,0.847499,0.615046,185.956,20.23,0.703501,23.6381,59.7976,7.04471,5.08015,104.968,0.860431,0.0846514,43.0452,14.4612,208.165,176.42,4.06,True,True,0.0303763,0.692108,184.871,0.0581299
lhs,9,3,27,2.68086,14.8547,0.648141,40.4791,0.814583,0.611968,185.025,20.23,1.02036,32.3519,86.7309,5.83863,3.78425,285.183,0.815215,0.147746,103.238,11.2207,208.273,169.655,4.08,False,True,0.0303763,0.692108,184.871,0.0581299
lhs,9,3,28,1.93782,16.5869,0.435293,69.168,0.6588,0.608066,183.845,20.23,1.12743,49.4532,95.8313,5.77754,2.51492,736.286,0.658362,0.266065,285.417,25.3159,208.58,137.413,4.06,False,True,0.0303763,0.692108,184.871,0.0581299
lhs,9,3,29,3.79659,13.527,0.673609,75.6081,0.815982,0.615521,186.099,20.23,0.989336,22.1497,84.0936,6.21671,4.18763,129.613,0.807838,0.110126,38.9836,5.30545,207.995,169.72,4.06,True,True,0.030411,0.692108,184.871,0.0581299
lhs,9,3,30,4.19854,11.4876,0.271313,73.768,0.659904,0.612179,185.089,20.23,1.08734,22.0133,92.4237,8.04549,2.18285,140.703,0.658004,0.362011,105.228,9.88362,208.185,137.382,4.06,False,True,0.030411,0.692108,184.871,0.0581299
lhs,9,3,31,3.60882,6.34484,0.5916,45.9457,0.856064,0.615336,186.043,20.23,0.664746,15.657,56.5034,8.90541,5.26843,43.5155,0.863528,0.0788461,21.4637,11.282,208.033,178.089,4.08,True,True,0.030411,0.692108,184.871,0.0581299
lhs,9,3,32,2.76986,13.9764,0.432305,47.6298,0.727388,0.610008,184.432,20.23,1.09684,33.6592,93.2313,6.67064,2.88375,331.833,0.72672,0.232054,157.396,14.9101,208.347,151.549,4.06,False,True,0.030411,0.692108,184.871,0.0581299
lhs,9,3,33,3.00884,11.7371,0.630083,73.2944,0.832313,0.615073,185.964,20.23,0.915779,25.8708,77.8412,6.63209,4.17877,163.674,0.836552,0.11638,57.0707,5.92068,208.057,173.168,4.08,True,True,0.030411,0.692108,184.871,0.0581299
lhs,9,3,34,2.93407,5.9024,0.304428,60.7599,0.786442,0.613286,185.423,20.23,0.746495,21.626,63.4521,10.7502,3.27267,93.228,0.784774,0.197065,85.0067,8.66251,208.148,163.696,4.08,True,True,0.030411,0.692108,184.871,0.0581299
lhs,9,3,35,4.38296,6.96685,0.395462,77.3662,0.833156,0.615695,186.152,20.23,0.799725,15.5093,67.9767,9.75716,3.85859,51.3682,0.823073,0.129321,28.8802,5.41195,207.957,173.26,4.08,True,True,0.030411,0.692108,184.871,0.0581299
