specimen,drop_index,event_time,t180,e_rebound
corny3,9,2026-09-12T20:50:28,1.0704680667186453,0.029414532173147427
corny3,10,2026-09-12T20:51:10,1.0694123420348227,0.02896735128848925
corny3,11,2026-09-12T20:51:51,1.0706102217563098,0.028951555289566097
corny3,12,2026-09-12T20:52:33,1.0691505187844728,0.02908642663658349
corny3,13,2026-09-12T20:53:14,1.06892360685039,0.02953531223975573
corny3,14,2026-09-12T20:53:56,1.070356730606456,0.029093962051430864
corny3,15,2026-09-12T20:54:37,1.0706672753243018,0.028943793028804028
corny3,16,2026-09-12T20:55:19,1.0676958405884291,0.02990892425027862
corny3,17,2026-09-12T20:56:01,1.0691217438333092,0.02992415068186417
corny4,0,2026-09-14T16:12:49,1.05034559149164,0.013866345001448092
corny4,1,2026-09-14T16:13:34,1.047843330085901,0.013680240899215
corny4,2,2026-09-14T16:14:18,1.0488842792905757,0.01376567462992457
corny4,3,2026-09-14T16:15:02,1.0499996265613651,0.014256249973837041
corny4,4,2026-09-14T16:15:46,1.0517942477265214,0.014690034286756236
corny4,5,2026-09-14T16:16:31,1.0490540016489835,0.01407746961230826
corny4,6,2026-09-14T16:17:15,1.0525351718608793,0.014653445826331686
corny4,7,2026-09-14T16:17:59,1.0482267074197686,0.013947911314776774
corny4,8,2026-09-14T16:18:44,1.04601560081692,0.013578719794771588
corny4,9,2026-09-14T16:19:28,1.0453967195321465,0.013799116999156745
corny4,10,2026-09-14T16:20:12,1.0450074315669207,0.013913384122494848
corny4,11,2026-09-14T16:20:57,1.0453270508252195,0.013955519261609556
corny4,12,2026-09-14T16:21:41,1.045549184865366,0.013957048669327494
corny4,13,2026-09-14T16:22:25,1.0475893974965589,0.013882862575079948
corny4,14,2026-09-14T16:23:10,1.0447799070404182,0.014028230003674758
corny4,15,2026-09-14T16:23:54,1.04545960301182,0.014153545488105285
corny4,16,2026-09-14T16:24:38,1.0458049921384014,0.014082665714964913
corny4,17,2026-09-14T16:25:23,1.0453088047765917,0.014390371485117999
corny5,0,2026-09-14T16:30:02,1.096224775566096,0.030427873859683353
corny5,1,2026-09-14T16:30:46,1.0945902037278925,0.02663737005957648
corny5,2,2026-09-14T16:31:30,1.0970902094223336,0.02826056504462663
corny5,3,2026-09-14T16:32:15,1.0966403532006483,0.027063594545736668
corny5,4,2026-09-14T16:32:59,1.0950409374232943,0.0318546999006352
corny5,5,2026-09-14T16:33:43,1.095186585610603,0.027800248470115054
corny5,6,2026-09-14T16:34:28,1.096386367460161,0.027381816443946848
corny5,7,2026-09-14T16:35:12,1.0955416385676773,0.028536781155190323
corny5,8,2026-09-14T16:35:56,1.099614097144848,0.03463862431441222
corny5,9,2026-09-14T16:36:41,1.0874838036242587,0.026537666706110827
corny5,10,2026-09-14T16:37:25,1.083628611212558,0.02839962225593146
corny5,11,2026-09-14T16:38:09,1.0817235962797598,0.027188868817710113
corny5,12,2026-09-14T16:38:53,1.081370947781397,0.02615539849729087
corny5,13,2026-09-14T16:39:38,1.0680000457724557,0.02374886664712634
corny5,14,2026-09-14T16:40:22,1.0776129302854087,0.02619087842386053
corny5,15,2026-09-14T16:41:06,1.0718772439802775,0.02449166068285486
corny5,16,2026-09-14T16:41:51,1.0771402786359445,0.024953985818698416
corny5,17,2026-09-14T16:42:35,1.0808540183525417,0.02585219365833391
corny6,0,2026-09-14T16:47:15,0.9179810800492781,0.014064804430806158
corny6,1,2026-09-14T16:47:59,0.887814793236314,0.014092112308422913
corny6,2,2026-09-14T16:48:43,0.9639015853058586,0.0144256932861561
corny6,3,2026-09-14T16:49:27,0.902194721340714,0.03415387242138935
corny6,4,2026-09-14T16:50:11,0.9051522027574268,0.020586721809036097
corny6,5,2026-09-14T16:50:56,0.904345865129827,0.014110818815236473
corny6,6,2026-09-14T16:51:40,0.9023562678030848,0.034025629473883115
corny6,7,2026-09-14T16:52:24,0.9034352029291617,0.014160625386164397
corny6,8,2026-09-14T16:53:08,0.951407515653368,0.014928113352266332
corny6,9,2026-09-14T16:53:52,0.9029113186576888,0.014055616454291549
corny6,10,2026-09-14T16:54:36,0.9044344191875902,0.014114035252035582
corny6,11,2026-09-14T16:55:20,0.9048331865790502,0.02060523942507147
corny6,12,2026-09-14T16:56:05,0.9067155443116872,0.0205157555233244
corny6,13,2026-09-14T16:56:49,0.9065346849138642,0.014316818668767764
corny6,14,2026-09-14T16:57:33,0.9046757310490706,0.03412086367493287
corny6,15,2026-09-14T16:58:17,0.9053681024210075,0.03383644464303499
corny6,16,2026-09-14T16:59:01,0.9075064440616067,0.014222367626512094
corny6,17,2026-09-14T16:59:46,0.9091484363579069,0.014250965030521671
corny7,0,2026-09-14T17:05:17,0.8035353038219971,0.039674276324625744
corny7,1,2026-09-14T17:06:01,0.797060556034274,0.03916079684989689
corny7,2,2026-09-14T17:06:45,0.8010224043574559,0.03935926634118018
corny7,3,2026-09-14T17:07:30,0.804720434761772,0.014642150347521062
corny7,4,2026-09-14T17:08:14,0.8026827670679155,0.03927590008646451
corny7,5,2026-09-14T17:08:58,0.8022171901921321,0.041997150755811466
corny7,6,2026-09-14T17:09:42,0.8015224323399444,0.015267668363814196
corny7,7,2026-09-14T17:10:27,0.8030862045745221,0.04189769327931057
corny7,8,2026-09-14T17:11:11,0.8039085666951817,0.03894182043363686
corny7,9,2026-09-14T17:11:55,0.8048447112076077,0.042443823790470535
corny7,10,2026-09-14T17:12:40,0.8046413646469488,0.042272404505290136
corny7,11,2026-09-14T17:13:24,0.8070113540832057,0.014130693463765645
corny7,12,2026-09-14T17:14:08,0.8042313618399476,0.015196963315677383
corny7,13,2026-09-14T17:14:52,0.8035927999246205,0.041700917389812464
corny7,14,2026-09-14T17:15:36,0.7983099307646261,0.03904177018902193
corny7,15,2026-09-14T17:16:21,0.8064859822391655,0.04185837758592617
corny7,16,2026-09-14T17:17:05,0.8033067732805519,0.014024448121083645
corny7,17,2026-09-14T17:17:49,0.8038686293119284,0.014089194311943389
corny8,0,2026-09-14T17:23:01,0.9482168129125099,0.06522754024569596
corny8,1,2026-09-14T17:23:45,0.9524306861654002,0.0658794398966717
corny8,2,2026-09-14T17:24:30,0.9512041782144788,0.014328415742047849
corny8,3,2026-09-14T17:25:14,0.9525372466007539,0.06566892846148348
corny8,4,2026-09-14T17:25:58,0.9498198184021711,0.0652358008954148
corny8,5,2026-09-14T17:26:42,0.9553857855883191,0.06565823093826566
corny8,6,2026-09-14T17:27:26,0.9564071862390371,0.0655998352447943
corny8,7,2026-09-14T17:28:11,0.9550088915465779,0.06516617138936444
corny8,8,2026-09-14T17:28:55,0.9545373801661867,0.014244750129388311
corny8,9,2026-09-14T17:29:39,0.9547190748869843,0.06541420238020768
corny8,10,2026-09-14T17:30:23,0.954789771629405,0.06550867256880832
corny8,11,2026-09-14T17:31:07,0.9529607417887792,0.06502909322373025
corny8,12,2026-09-14T17:31:52,0.9545740769705982,0.0651077139104767
corny8,13,2026-09-14T17:32:36,0.9498702335021411,0.0655627460203796
corny8,14,2026-09-14T17:33:20,0.9570983628718363,0.06566358342841748
corny8,15,2026-09-14T17:34:04,0.9562320481467794,0.06580310201743955
corny8,16,2026-09-14T17:34:48,0.953231847321101,0.06499520723481828
corny8,17,2026-09-14T17:35:33,0.9544725052187649,0.0655427552879058
corny9,0,2026-09-14T17:39:54,0.8882414557999257,0.013949836356555202
corny9,1,2026-09-14T17:40:38,0.8733333300545929,0.06537737955093577
corny9,2,2026-09-14T17:41:23,0.8718671666913437,0.06471989681236337
corny9,3,2026-09-14T17:42:07,0.8710036815257655,0.06506034362453086
corny9,4,2026-09-14T17:42:51,0.8772050920406967,0.06499556067079632
corny9,5,2026-09-14T17:43:35,0.8745228836517015,0.0648927305428246
corny9,6,2026-09-14T17:44:19,0.8765715110927644,0.06513031993999119
corny9,7,2026-09-14T17:45:04,0.8760904952387227,0.06453981366849383
corny9,8,2026-09-14T17:45:48,0.8779358994661437,0.06506677763378396
corny9,9,2026-09-14T17:46:32,0.8769285328324288,0.06485844541142029
corny9,10,2026-09-14T17:47:16,0.8769812027752649,0.06489714630571132
corny9,11,2026-09-14T17:48:01,0.8795533810213306,0.06525647833790044
corny9,12,2026-09-14T17:48:45,0.8777876587273783,0.06533126206175216
corny9,13,2026-09-14T17:49:29,0.8770980322912241,0.06492486499922044
corny9,14,2026-09-14T17:50:13,0.8765876895198267,0.06526651636185965
corny9,15,2026-09-14T17:50:58,0.8769801724158208,0.06523425912201294
corny9,16,2026-09-14T17:51:42,0.8760524192731179,0.06502129253195503
corny9,17,2026-09-14T17:52:26,0.873711475166197,0.0653047321474867
