specimen,drop_index,event_time,t180,e_rebound
9hhbkp,57,2026-08-20T21:40:57,1.0172091727208958,0.021473653757188453
9hhbkp,58,2026-08-20T21:41:42,1.0183608054705227,0.0216235031296598
9hhbkp,59,2026-08-20T21:42:28,1.0168989192001012,0.02155479285666332
9hhbkp,60,2026-08-20T21:43:13,1.0193277082477388,0.021738218285558678
9hhbkp,61,2026-08-20T21:43:58,1.0183197328425704,0.021727835760490987
9hhbkp,62,2026-08-20T21:44:44,1.0175375955888815,0.02164746431036943
9hhbkp,63,2026-08-20T21:45:29,1.0173257932150692,0.021744837157359448
9hhbkp,64,2026-08-20T21:46:14,1.017332540365609,0.02169534755097955
9hhbkp,65,2026-08-20T21:46:59,1.018397987998223,0.021736476923219186
9hhbkp,66,2026-08-20T21:47:45,1.0165220087326576,0.021696007374064873
9hhbkp,67,2026-08-20T21:48:30,1.01640488823476,0.021542136875485812
9hhbkp,68,2026-08-20T21:49:15,1.017642349718204,0.02156280266301503
9hhbkp,69,2026-08-20T21:50:00,1.0177157615531536,0.02163584595130954
9hhbkp,70,2026-08-20T21:50:46,1.0174695625812054,0.021500316003026286
9hhbkp,71,2026-08-20T21:51:31,1.0166934310830906,0.021446550079198858
9hhbkp,72,2026-08-20T21:52:16,1.0186268870811765,0.0215126419881742
9hhbkp,73,2026-08-20T21:53:01,1.0163102425185788,0.02148178867950004
9hhbkp,74,2026-08-20T21:53:47,1.0167722983310574,0.021516130388245607
9hhbkp,75,2026-08-20T21:54:32,1.014975364534841,0.021649362473572558
9hhbkp,76,2026-08-20T21:55:17,1.0165115708203025,0.021359681626821343
9hhbkp,77,2026-08-20T21:56:02,1.0161141813281513,0.021552093137745976
9hhbkp,78,2026-08-20T21:56:48,1.016807528538295,0.021625661010366042
9hhbkp,79,2026-08-20T21:57:33,1.0183719135790505,0.02168465644086382
9hhbkp,80,2026-08-20T21:58:18,1.0182055733141895,0.021738786131099766
9hhbkp,81,2026-08-20T21:59:03,1.0169466917556218,0.021761893459360124
9hhbkp,82,2026-08-20T21:59:48,1.0187949907850766,0.021673278279944915
9hhbkp,83,2026-08-20T22:00:33,1.0171578675847093,0.021893527941042684
9hhbkp,84,2026-08-20T22:01:18,1.0182448403784299,0.021938571150296342
9hhbkp,85,2026-08-20T22:02:03,1.0166844802604886,0.021822526098410865
9hhbkp,86,2026-08-20T22:02:49,1.016987815417084,0.021809991988698423
9hhbkp,87,2026-08-20T22:03:34,1.0176392743638583,0.022088929920028443
9hhbkp,88,2026-08-20T22:04:19,1.0167366720917006,0.02208170707391305
9hhbkp,89,2026-08-20T22:05:04,1.0166017389471973,0.021979038795411757
9hhbkp,90,2026-08-20T22:05:49,1.016806879844976,0.022036080544185925
9hhbkp,91,2026-08-20T22:06:34,1.016048620501682,0.02205322893775578
9hhbkp,92,2026-08-20T22:07:20,1.0184537888584813,0.022171303327972604
9hhbkp,93,2026-08-20T22:08:05,1.01680093972206,0.022053790975392982
9hhbkp,94,2026-08-20T22:08:50,1.0155711752373406,0.02204284880840638
9hhbkp,95,2026-08-20T22:09:35,1.0163654592244138,0.021862921891526062
9hhbkp,96,2026-08-20T22:10:20,1.0163719573926342,0.022004404970018675
9hhbkp,97,2026-08-20T22:11:05,1.0179543078637563,0.022084286119132473
9hhbkp,98,2026-08-20T22:11:50,1.017378489165881,0.021793656368503823
amdjwm,0,2026-08-17T20:00:08,0.973866688563782,0.02298300270045395
amdjwm,1,2026-08-17T20:00:50,0.9732428438711355,0.023206458190757676
amdjwm,2,2026-08-17T20:01:32,0.9738319430306787,0.02336544959766912
amdjwm,3,2026-08-17T20:02:14,0.9786682520767176,0.02354779909138346
amdjwm,4,2026-08-17T20:02:56,0.9836454900326222,0.0236436485004911
amdjwm,5,2026-08-17T20:03:39,0.9820555032939916,0.02357573129499908
amdjwm,6,2026-08-17T20:04:21,0.9799478411076475,0.023753098345898928
amdjwm,7,2026-08-17T20:05:03,0.9806209316486856,0.023459817609460722
amdjwm,8,2026-08-17T20:05:45,0.9833619119233505,0.02367876230249249
amdjwm,9,2026-08-17T20:06:27,0.981743026548392,0.0235475731070364
amdjwm,10,2026-08-17T20:07:10,0.9809679581071251,0.023480822220715805
amdjwm,11,2026-08-17T20:07:52,0.9819207076873445,0.023491911117992648
amdjwm,12,2026-08-17T20:08:34,0.9827544502605841,0.02361131215897245
amdjwm,13,2026-08-17T20:09:16,0.9831271937339113,0.022605886333020082
amdjwm,14,2026-08-17T20:09:59,0.9819998475877912,0.023722372029500217
amdjwm,15,2026-08-17T20:10:41,0.9825625542109746,0.023682275246813274
amdjwm,16,2026-08-17T20:11:23,0.9828327434991933,0.023452938018437144
amdjwm,17,2026-08-17T20:12:05,0.9834998718461491,0.022620435436403904
amdjwm,18,2026-08-17T20:12:48,0.9832644919024517,0.02271130820268894
amdjwm,19,2026-08-17T20:13:30,0.9836094171395252,0.02381969909266445
amdjwm,20,2026-08-17T20:14:12,0.9841156748544146,0.02052391681892303
amdjwm,21,2026-08-17T20:14:55,0.983939177037266,0.02366558175922359
amdjwm,22,2026-08-17T20:15:37,0.984014311353274,0.0227194507027909
amdjwm,23,2026-08-17T20:16:19,0.9867989075063716,0.023684037972495058
amdjwm,24,2026-08-17T20:17:01,0.9825703210933947,0.0226772639952884
amdjwm,25,2026-08-17T20:17:44,0.9832749395555153,0.022850220503010724
amdjwm,26,2026-08-17T20:18:26,0.9831688483474654,0.06542674830824365
amdjwm,27,2026-08-17T20:19:08,0.9821668991959844,0.06540540923564069
amdjwm,28,2026-08-17T20:19:51,0.9833090450068057,0.020773964992642086
amdjwm,29,2026-08-17T20:20:34,0.9821021149823749,0.06520851573262254
amdjwm,30,2026-08-17T20:21:16,0.9844369328569927,0.023459128905406242
amdjwm,31,2026-08-17T20:21:58,0.982788177298466,0.06523457272636657
amdjwm,32,2026-08-17T20:22:40,0.9826443923833063,0.02360946060916934
amdjwm,33,2026-08-17T20:23:23,0.9819186250673988,0.06528886076488637
amdjwm,34,2026-08-17T20:24:05,0.9806069352101137,0.06514392280010621
amdjwm,35,2026-08-17T20:24:48,0.9811605732632109,0.06508466672923127
amdjwm,36,2026-08-17T20:25:30,0.9818995498832481,0.0654093132021989
amdjwm,37,2026-08-17T20:26:12,0.9807858097890935,0.02328499049087396
amdjwm,38,2026-08-17T20:26:55,0.9816606095169131,0.023658169910997996
amdjwm,39,2026-08-17T20:27:37,0.9805707597488247,0.06501704661323479
amdjwm,40,2026-08-17T20:28:20,0.9838957356128909,0.02366612377728876
amdjwm,41,2026-08-17T20:29:02,0.9808240128660982,0.023517366007424222
amdjwm,42,2026-08-17T20:29:44,0.9840813469839436,0.023746211979985415
amdjwm,43,2026-08-17T20:30:27,0.9807862188618216,0.023612476306543374
amdjwm,44,2026-08-17T20:31:09,0.980156832357831,0.023750716749893295
amdjwm,45,2026-08-17T20:31:51,0.9830694877592544,0.023783267360881682
amdjwm,46,2026-08-17T20:32:33,0.9821350636241921,0.023536930113786873
amdjwm,47,2026-08-17T20:33:16,0.9813202345909346,0.02355384138854953
amdjwm,48,2026-08-17T20:33:58,0.9784340509376331,0.020717716866672304
amdjwm,49,2026-08-17T20:34:40,0.9789029829180232,0.02372914245907966
amdjwm,50,2026-08-17T20:35:23,0.9795886054981473,0.023807193570000055
amdjwm,51,2026-08-17T20:36:05,0.9823316694955722,0.023744714100085686
amdjwm,52,2026-08-17T20:36:47,0.978245000806129,0.02356254986339093
amdjwm,53,2026-08-17T20:37:30,0.9777376390525633,0.02370176460596503
amdjwm,54,2026-08-17T20:38:12,0.9785425625959628,0.022777240711596973
